LSOA_CODE,AvgPrice,MEAN_PTAL_2023,MAX_AI,MIN_AI,Population,Area_km2,MeanSentiment,SentimentSD,ReviewCount,StreetLen_m,RailLen_m,StationCount,MinStationDist_m,LU_allotments_prop,LU_cemetery_prop,LU_commercial_prop,LU_farm_prop,LU_forest_prop,LU_grass_prop,LU_heath_prop,LU_industrial_prop,LU_meadow_prop,LU_military_prop,LU_nature_reserve_prop,LU_orchard_prop,LU_park_prop,LU_quarry_prop,LU_recreation_ground_prop,LU_residential_prop,LU_retail_prop,LU_scrub_prop
E01000173,Unknown,1b,8.987774743926687,0.0,1674.0,E01000173,0.604,0.1888,611.0,2517.8274309760754,1269.2716266051368,1.0,367.520948866189,0.0,0.0,0.0,0.0,0.011852245445453569,0.0,0.0,0.0,0.061737707440500986,0.0,0.12780894769261708,0.0,0.25138658600564184,0.0,0.0,0.5381283303491853,0.005600304312444304,0.0
E01000174,Unknown,2,10.246275565256925,3.883891134905313,1594.0,E01000174,0.484,0.188,23.0,2288.722860454582,1161.7626341131308,6.0,144.37454239605157,0.0,0.0,0.0,0.0,0.007026079883920571,0.0,0.0,0.01239655347758349,0.04838510600986249,0.0,0.0,0.0,0.04524544954650465,0.0,0.0,0.733270838822927,0.17452033692325802,0.0
E01000175,Unknown,2,8.239345801017638,2.491224932808217,1528.0,E01000175,0.71,0.157,565.0,4385.6051069987525,1376.7806190971428,5.0,139.50643831021588,0.0,0.0,0.0,0.0,0.09455261436224191,0.0,0.0,0.016266269153116682,0.01198965547749808,0.0,0.0,0.0,0.4299657396221222,0.0,0.0,0.4901482737850667,0.0,0.0
E01000176,Unknown,2,8.689369139205514,2.718684104902676,1564.0,E01000176,0.35331653268511914,0.11299999999999999,40.2,2083.9353258787996,611.1615810894764,2.0,213.07853402462135,0.024748914938119548,0.0,0.0,0.0,0.05311703312118089,0.0708114848607992,0.0,0.00899211233408977,0.006909881116466999,0.0,0.0,0.0,0.007884977659286108,0.0,0.0,0.7815981930763855,0.0,0.0
E01000177,Unknown,2,13.645691872293686,2.560431759358762,1446.0,E01000177,0.5274690541184418,0.1044,35.4,2436.9904658431824,908.6782265027207,2.8,248.1216218208897,0.0,0.0,0.0,0.0,0.0007623904472219134,0.02722446932202104,0.0,0.0,0.0,0.0,0.0,0.0,0.06319731574113154,0.0,0.0,0.6434513291754724,0.0006124128706116939,0.0
E01000178,Unknown,1b,13.600514044450126,0.0,1548.0,E01000178,0.638,0.102,101.0,1941.9077088477934,502.81746454947154,2.0,301.7438660281402,0.23640479515411159,0.2786008425038485,0.0,0.0,0.007597853997719904,0.0,0.0,0.0,0.021907834500721757,0.0,0.0,0.0,0.002883169354666329,0.0,0.0,0.31488482023734904,0.02137727193037172,0.0
E01000179,Unknown,1b,6.280303473969054,2.562559626720219,1496.0,E01000179,0.0,0.1572,1.0,1317.039096292048,455.11389670628597,3.0,341.86418528611046,0.0,0.0,0.0,0.0,0.0,0.059213371959064606,0.0,0.0,0.0,0.0,0.0,0.0,0.031027984051453964,0.0,0.0,0.8921210399211493,0.0,0.0
E01000180,Unknown,3,15.38285999928772,2.804519394133505,1506.0,E01000180,0.678,0.112,8.0,2063.948451721369,526.0803596532721,2.0,23.581260211364814,0.0,0.0,0.0,0.0,0.0015511089681945504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004154760094269396,0.0,0.0,0.7461365969679933,0.0,0.0
E01000181,Unknown,3,18.58098131271289,12.151235018533647,1550.0,E01000181,0.661,0.194,163.0,2283.8864134548717,73.69380749242188,3.0,92.86360317158507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843780734039302,0.1107339894720638,0.0
E01000182,Unknown,4,20.224826857948127,12.950600597943172,1521.0,E01000182,0.528,0.082,891.0,2053.0616229555744,1026.5421355243366,7.0,169.01388662389468,0.0,0.0,0.0,0.0,0.1553956019035281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24767926601406404,0.0,0.0,0.5383680854516545,0.023629797176052892,0.0
E01000183,Unknown,2,13.499194037867143,2.161653452444854,1388.0,E01000183,0.592,0.1044,1.0,2816.986849561978,768.548032494385,4.0,222.30228830211746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03147532190628157,0.0,0.0,0.7339564919386733,0.0,0.0
E01000184,Unknown,1b,9.052964773946988,0.0,1381.0,E01000184,0.399,0.346,78.0,2549.635115424877,533.1377388978811,6.0,476.29144318234455,0.005742385287749001,0.7066869623189769,0.0,0.0,0.017462465885604513,0.0,0.0,0.02028732455233392,0.008773586708046096,0.0,0.0,0.0,0.0032029915107775592,0.0,0.0,0.2055936549403351,0.0,0.0
E01000185,Unknown,1b,6.985771238130178,2.936078353189604,1425.0,E01000185,0.631,0.2258,66.0,1026.1421322428862,681.8960616045033,3.0,36.4681562544197,0.03355981169477466,0.16457322445412997,0.0,0.0,0.0,0.0009538264827220129,0.0,0.0,0.0060571571534608366,0.0,0.0,0.0,0.005546209757228401,0.0,0.0,0.7657143059205718,0.0,0.0
E01000186,Unknown,2,15.135967675579924,2.482682537094918,1500.0,E01000186,0.6215902301452841,0.14500000000000002,1256.0,4051.3811384238975,473.61951895114964,5.0,40.27036221474184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625098050861762,0.016327185024883804,0.0
E01000187,Unknown,1b,6.439131330982843,2.480938908941772,1604.0,E01000187,0.5901728836632858,0.2166,1256.0,2569.6978705363745,2086.9574796067172,3.0,19.44800192816613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028155933315807978,0.0,0.0,0.0,0.0,0.0,0.0,0.95010463649515,0.015968078045367602,0.0
E01000189,Unknown,1b,8.695122746917667,2.070552868321209,1553.0,E01000189,0.6246988413597206,0.14500000000000002,1170.2,720.016988689405,652.1141207734727,3.0,201.8746013071826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.620749079299873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.7972500562969864,0.002439057635339332,0.0
E01000190,Unknown,1b,10.94306251762102,1.789193787445334,1549.0,E01000190,0.748,0.145,16.0,3707.4855630471247,1135.6515415701913,1.0,283.9759727721826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02984247220894567,0.0,0.0,0.9979523406612189,0.0,0.0
E01000191,Unknown,3,25.660343836403182,5.45612515281544,1394.0,E01000191,0.6504721438713653,0.14500000000000002,1254.8,3686.0033184316676,1153.360735289787,3.0,61.67366001132159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005097116991863809,0.0,0.0,0.9304403779096685,0.02053582845639735,0.0
E01000192,Unknown,5,39.71280611659784,11.077927257530352,1499.0,E01000192,0.684,0.129,1021.0,3452.8766143139214,473.61951895114964,7.0,118.70979509437305,0.0,0.0,0.0,0.0,0.029860645808054462,0.0,0.0,0.00991488744617377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8581731655016551,0.13218807891598633,0.0
E01000193,Unknown,4,35.46379476041839,2.25655311420152,1431.0,E01000193,0.538,0.056,5133.0,2906.178530324133,1833.101951628424,7.0,230.98144164847218,0.0,0.0,0.0,0.0,0.005356472325326829,0.0,0.0,0.0729998762664172,0.0,0.0,0.0,0.0,0.07132709631722071,0.0,0.0,0.7530474934276383,0.1742012340771053,0.0
E01000194,Unknown,5,33.40131813742501,3.096799481280574,1410.0,E01000194,0.602,0.036,30.0,2803.682503286223,3093.082932383311,7.0,216.83774586988812,0.0,0.0,0.0,0.0,0.13614728773723814,0.0,0.0,0.12305026489736365,0.018220199157076376,0.0,0.0,0.0,0.0,0.0,0.0,0.5375898626309841,0.2778796020277307,0.0
E01000195,Unknown,1a,5.731346824910402,0.0,1505.0,E01000195,0.5422823966850014,0.21660000000000004,237.8,2638.496855868591,2086.9574796067172,1.0,194.0764431959722,0.0022370336709866077,0.0,0.0,0.008818127662292384,0.07921580924438557,0.0,0.0,0.0,0.03243728506866191,0.0,0.0,0.0,0.0,0.0,0.0,0.5039458117335843,0.00037064102843544893,0.0
E01000196,Unknown,4,24.654334973008307,8.120213835349302,1510.0,E01000196,0.676,0.037,145.0,2697.066160544295,1102.6292809154074,9.0,115.55861772152755,0.0,0.0,0.1300674175464859,0.0,0.12425350504109885,0.0011255587557450592,0.0,0.0,0.002680390537287976,0.0,0.0,0.0,0.12637332369667018,0.0,0.0,0.5282189016049993,0.12390170567671385,0.0
E01000197,Unknown,3,25.253784733829647,5.207422516288455,1568.0,E01000197,0.5899849990322231,0.11560000000000001,456.6,2787.369369585686,1340.9700730468292,6.0,88.01507758315091,0.0,0.0,0.0003907919237568394,0.0,0.080141135671012,0.0,0.0,0.0,5.920458248902413e-05,0.0,0.0,0.0,0.07437277488013867,0.0,0.0,0.6743506829864074,0.0235867684262769,0.0
E01000198,Unknown,1b,7.272766727518306,0.0,1679.0,E01000198,0.6877951969449297,0.075,134.8,4209.063913471369,1006.5885005828308,3.0,130.93957391697822,7.570206379853857e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12308317011490963,0.0,0.0,0.7220088934312344,0.0,0.0
E01000199,Unknown,2,15.35548372000039,2.141555336688635,1513.0,E01000199,0.804,0.11339999999999999,50.0,2735.122564408941,864.2884887839854,4.0,231.29288369861348,0.0,0.0024737173416197705,0.0,0.0,0.0,0.0,0.0,0.0,0.015306537303108117,0.0,0.0,0.0,0.08226119210259362,0.0,0.0,0.8174128896671294,0.0,0.0
E01000200,Unknown,2,15.895030455474524,5.541650804673811,1618.0,E01000200,0.7027192871415086,0.11339999999999999,53.2,3090.480339129346,1629.4423456383133,5.0,86.87241649773303,0.0,0.0,0.0,0.0002392173714656426,0.024115815278462578,0.0,0.0,0.0,0.0005337074467350758,0.0,0.0,0.0,0.07683049407829771,0.0,0.0,0.8699518843272926,0.0,0.0
E01000201,Unknown,2,12.492623050842482,4.003398178850759,1486.0,E01000201,0.6439243171301718,0.06140000000000001,79.8,4696.7195845732995,1629.4423456383133,4.0,293.63115741741154,0.0,0.0,0.0,0.13106779360182033,0.07491650290979408,0.01755912193537069,0.0,0.0,0.019978631680908857,0.0,0.0,0.0,0.0,0.0,0.0,0.8798426982847409,0.005714647844122823,0.0
E01000202,Unknown,2,14.057834007190284,3.594827927814282,1577.0,E01000202,0.6540451472353854,0.11560000000000001,85.0,3445.55360596756,1340.9700730468292,3.0,190.6147450957296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007982608967099306,0.0,0.0,0.0,5.4442669212970614e-05,0.0,0.0,0.9666638057786175,0.03315824950949691,0.0
E01000203,Unknown,2,12.654123664586702,2.425125016357996,1584.0,E01000203,0.694,0.19,37.0,3604.4561279490786,1340.9700730468292,7.0,233.59532957369868,0.0,0.0,0.0,0.0,0.12745616207359103,0.0007177933462027179,0.0,0.0,0.17471660858703422,0.0,0.0,0.0,0.0,0.0,0.0,0.9750696377787295,0.012725143809817749,0.0
E01000204,Unknown,3,22.42763344644082,1.884426696533581,1527.0,E01000204,0.817,0.11339999999999999,30.0,2812.7271240376735,864.2884887839854,3.0,305.74578098352606,0.012002497233415562,0.0006613283287716082,0.02480477354055663,0.0,0.000370614858276695,0.0,0.0,0.0,0.0012520079275464208,0.0,0.0,0.0,0.025978575051908797,0.0,0.0,0.6664136058148172,0.012083147165956307,0.0
E01000205,Unknown,2,10.697869462804562,2.777635463095349,1488.0,E01000205,0.634,0.09259999999999999,163.0,3588.421800712064,1629.4423456383133,5.0,108.32001173331565,0.0071160331619751875,0.009248463688100377,0.0,0.0,0.10992671963682256,0.02302136538186979,0.0,0.0,0.0,0.0,0.025911317315515738,0.0,0.06891355537270843,0.0,0.0,0.6113701389510905,0.0007549230516457943,0.0
E01000206,Unknown,1b,15.150344805205556,0.0,1570.0,E01000206,0.57375002514214,0.08980000000000002,165.8,7313.3037852290745,348.4327230768867,24.0,269.8036143862507,0.0,0.0,0.0,0.0,0.06239479535633337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19930737760771264,0.0,0.004249767012384164,0.6222003681863438,0.0,0.0
E01000207,Unknown,1b,5.959391560560265,2.707337705284114,1545.0,E01000207,0.72,0.1016,9.0,3449.230272776664,348.4327230768867,7.0,172.55890931794417,0.0,0.0,0.0,0.0,0.03182069197282192,0.030637118265333062,0.0,0.0,0.0,0.0,0.0,0.0,0.07891916268112914,0.0,0.0,0.6706657809978699,0.05654125642518638,0.0
E01000208,Unknown,3,23.29562474182387,4.540846507682526,1487.0,E01000208,0.5912396014645334,0.08680000000000002,237.8,4354.8158992780445,1341.7060985201697,11.0,142.06912671871328,0.022283970818960854,0.0,0.0,0.0,0.006254586688344585,0.001389460232375833,0.0,0.0,0.0,0.0,0.0,0.0,0.01685263175410182,0.0,0.0,0.7297672443437764,0.0,0.0
E01000209,Unknown,2,9.563511754520762,2.987969170566756,1507.0,E01000209,0.548,0.09259999999999999,60.0,3817.9201647346076,1629.4423456383133,6.0,87.5175290704265,0.0,0.0,0.0,0.0,0.12518234618489377,0.04269991237506213,0.0,0.0,0.0,0.0,0.01214583480272135,0.0,0.0,0.0,0.0032632988718652054,0.6605128527983478,0.0,0.0
E01000210,Unknown,1b,7.323179184590411,0.0,1410.0,E01000210,0.66,0.032,126.0,3159.0458931229496,1097.9459175521586,12.0,160.56287535136855,0.013537264137583443,0.3164197437247103,0.0,0.0,0.017803239520885847,0.02848741859337082,0.0,0.0,0.0,0.0,0.0,0.0,0.02326143680350997,0.0,0.0,0.4503422685012681,0.0,0.0
E01000211,Unknown,2,14.190247665042246,7.419463623312242,1574.0,E01000211,0.60143444289471,0.0756,56.6,4063.2495762000754,1629.4423456383133,12.0,164.85561778257767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12842399534799992,0.0,0.004549144834140478,0.3554345091368694,0.1347087944815199,0.0
E01000212,Unknown,2,26.850788471581836,2.860200971769381,1377.0,E01000212,0.511,0.1048,14.0,2818.717943590061,3640.3256615840482,7.0,88.1207806067134,0.0,0.19180358581113158,0.0,0.0,0.0,0.005729779846795431,0.0,0.0,0.0,0.0,0.0,0.0,0.06183212450615018,0.0,0.0,0.6485190353097025,1.0377207599270811e-07,0.0
E01000213,Unknown,1b,10.70232883541136,2.470592688119254,1389.0,E01000213,0.6109601691952705,0.0664,62.6,3507.621667732084,845.0694107985282,3.0,286.1651928723885,0.0,0.0,0.0,0.0,0.037719875641095996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08570169434721783,0.0,0.0,0.6339400819672486,0.0,0.0
E01000214,Unknown,4,37.88125161029521,0.595789241298849,1540.0,E01000214,0.601,0.092,232.0,2037.4827871338682,9660.184142630447,14.0,255.41118948897926,0.0,0.11455357812184534,0.0,0.0,0.0,0.0219464261214483,0.0,0.0,0.0,0.0,0.0,0.0,0.0038154771455180788,0.0,0.0,0.5301563852972463,0.03163768911339698,0.0
E01000215,Unknown,3,20.33257518320775,5.233282607503552,1768.0,E01000215,0.589447353990399,0.1132,1019.0,3093.0846986089014,791.8865338579659,3.0,81.01710653717494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026960724715502708,0.0,0.0,0.7137431744281059,0.0,0.0
E01000216,Unknown,2,16.352329240490125,4.593470438145366,1732.0,E01000216,0.583513058206462,0.10060000000000002,87.4,2766.414115498582,912.3601190448119,4.0,189.5324164376153,0.0,0.0,0.0,0.0,0.0,0.003122766587314324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717311267589184,0.02987578481137627,0.0
E01000217,Unknown,2,13.239302003981518,0.0,1488.0,E01000217,0.6031998285722594,0.1006,41.8,2957.5750678051463,1629.4423456383133,5.2,257.11274795024605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03840266100057533,0.0,0.0,0.8458951199912278,0.005957476507201514,0.0
E01000218,Unknown,3,18.93590704749924,7.128318470992784,1475.0,E01000218,0.5830604731503075,0.10739999999999998,1021.0,2606.7673494093583,806.5794841544656,3.0,47.16032088825151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7050813919366443,0.0,0.0
E01000219,Unknown,4,29.68599941197006,11.642399199035236,1462.0,E01000219,0.528,0.1562,83.0,2702.15455323193,1315.2229176531312,6.0,42.29409119417386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6985944041069342,0.0,0.0
E01000220,Unknown,3,18.68161559609016,11.6193031745047,1470.0,E01000220,0.5737352713629367,0.186,1018.6,2437.1728757132128,276.85580820148857,2.0,230.62841028434468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7598339817084373,0.0,0.0
E01000221,Unknown,4,26.395171016436592,5.784016395485377,1331.0,E01000221,0.697,0.15619999999999998,3356.0,5123.535769873519,3747.2482909720998,8.0,34.799382604962084,0.027933427567573405,0.0,0.0,0.0,0.0,0.0,0.0,0.15901508657487762,0.011424415925570058,0.0,0.0,0.0,0.0,0.0,0.0,0.1938609235530575,0.251164386042591,0.0
E01000222,Unknown,2,13.22395966645826,4.391912088519214,1459.0,E01000222,0.48,0.15619999999999998,2.0,3821.858129153401,9399.972521007317,8.0,323.1293086740403,0.07996258087600422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36208703548248655,0.0,0.0,0.4213734971884064,0.0,0.0
E01000223,Unknown,2,15.52761951237224,0.0,1304.0,E01000223,0.608203565394027,0.1562,5589.8,4580.848808709045,18078.065950296204,11.0,235.95082651336375,0.0,0.0,0.0,0.0,0.0007331483094003259,0.0,0.0,0.17721748457842618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20803275637030236,0.02085296012096758,0.0
E01000224,Unknown,2,11.457295159851014,6.279776010356949,1413.0,E01000224,0.6269092131016385,0.08959999999999999,693.6,2667.5012191410033,10123.560220170844,1.0,157.57954368798963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005229594782834217,0.0,0.0,0.951467336940986,0.0,0.0
E01000225,Unknown,2,11.379160558221669,0.0,1626.0,E01000225,0.6234669566985024,0.1006,434.6,2924.6686596600994,1629.4423456383133,2.0,225.7168985599985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004918947213395039,0.0,0.0,0.0,0.14649560891729138,0.0,0.0,0.687346807469169,0.0,0.0
E01000226,Unknown,1b,9.64463408908712,3.370327139225123,1627.0,E01000226,0.6885783899305175,0.059,258.8,3098.232166133968,2.639632757050208,4.0,25.883742493710745,0.0,0.0,0.0,0.0,0.08275542457307589,0.0,0.0,0.010748298621029937,0.03222437966370743,0.0,0.0,0.0,0.03058970795103359,0.0,1.9629800128912363e-05,0.9496519625680415,0.0,0.0
E01000227,Unknown,2,15.049742561804294,3.296883715759648,1822.0,E01000227,0.700066775107322,0.059,1244.4,2983.829798185562,626.9515834166513,3.0,139.87541510342106,0.08541480444457322,0.0,0.0,0.0,0.05799367793157685,0.0,0.0,0.016800245104047155,0.0062308121558314515,0.0,0.0,0.0,0.0,0.0,0.0,0.9771431435698751,0.0,0.0
E01000228,Unknown,1a,5.512147513837725,0.0,1375.0,E01000228,0.284,0.402,42.0,4871.604747980103,941.2559481631748,7.0,162.524460490922,0.0,0.0,0.0,0.06882527670278886,0.41527596202723627,0.0036616892730210724,0.0,0.00208176115516624,0.025584926232935633,0.0,0.0,0.0,0.2596037709433521,0.011408094347965107,0.0,0.13821810845827937,0.0,0.0
E01000229,Unknown,1b,8.893335548798412,0.0,1562.0,E01000229,0.575,0.1426,74.0,2338.8744401073463,1896.7439540084506,3.0,270.98086757712804,0.0,0.0,0.0,0.0,0.07009111115316168,0.0,0.0,0.020869911844138993,0.0,0.0,0.0,0.0,0.12978098749199182,0.0,0.0,0.7736601595301494,0.0,0.0
E01000230,Unknown,2,13.216283037603151,2.399615498258532,1658.0,E01000230,0.6052467026571313,0.13340000000000002,1256.0,3478.8971946199126,1207.956127396388,3.0,117.36503047964389,0.0,0.0,0.0,0.0,0.0012003861014901118,0.0,0.0,0.012395711013544856,0.0017537327166231914,0.0,0.0,0.0,0.0,0.0,0.0,0.9572028899393837,0.024361839170528622,0.0
E01000231,Unknown,1b,7.223348837865364,0.0,1623.0,E01000231,0.5823434403973331,0.1426,239.4,5031.145178344929,1747.2450138847696,4.0,315.5114219903275,0.0,0.0,0.0,0.0,0.11098970502884256,0.0,0.0,0.0,0.009504519122060951,0.0,0.0,0.0,0.01969796711628399,0.0,0.0,0.6909729452536268,0.030544564201239573,0.0
E01000232,Unknown,2,12.324270131323711,0.0,1587.0,E01000232,0.6722072102601728,0.1426,232.6,3983.6860435951994,955.508100998971,5.0,192.11694390962273,0.0,0.0,0.0,0.0,0.04284648431019139,0.0,0.0,0.0,0.00016157120965551295,0.0,0.0,0.0,0.0,0.0,0.0,0.9547450012121218,0.005359901290522369,0.0
E01000233,Unknown,2,11.534987715540908,2.151981626139323,1582.0,E01000233,0.814,0.0682,36.0,3285.7514564126145,900.7434215932157,4.0,164.43192507852243,0.0,0.0,0.0,0.0,0.030332493103972756,0.0,0.0,0.0,0.014099293396643463,0.0,0.0,0.0,0.0,0.0,0.0,0.8609647432500351,0.055082720989405046,0.0
E01000234,Unknown,3,18.12376355443758,5.62042083293835,1572.0,E01000234,0.7201908874578338,0.0682,231.4,2466.5046219572137,1500.2584380104547,4.0,34.17817586949832,0.0,0.0,0.0,0.0,0.03889130774077262,0.0,0.0,0.017130725704898233,0.007499091132868854,0.0,0.0,0.0,0.0033836385036817543,0.0,0.0,0.9195590337522614,0.0008959060575638721,0.0
E01000235,Unknown,3,18.164965006772647,4.039260141581346,1456.0,E01000235,0.6855614664855363,0.06140000000000001,45.0,3746.8042497242677,1418.3593527829505,8.0,179.85473611706874,0.0,0.0,0.0,0.0,0.14328134130130912,0.0,0.0,0.0,0.015303581019618422,0.0,0.0,0.0,0.355159746637181,0.0,0.0,0.5025134743766848,0.018088695692449495,0.0
E01000236,Unknown,2,15.56437706898804,4.476309174772263,1704.0,E01000236,0.6070411158903082,0.18080000000000002,439.8,2144.2051516684205,777.8714059305437,3.0,233.1171133118052,0.0,0.0,0.0,0.0,0.20731142315805293,0.0,0.0,0.0,0.054552260197717986,0.0,0.0,0.0,0.0,0.0,0.0,0.9831497710607683,0.0,0.0
E01000237,Unknown,4,23.1496658259146,8.076308932102801,1589.0,E01000237,0.5762611238863683,0.14600000000000002,615.8,3106.720106071314,1287.1926617982867,8.0,279.82422830947155,0.0,0.0,0.0,0.0,0.047488882022374716,0.0,0.0,0.0,0.09579258780484338,0.0,0.0,0.0,0.0008349143690170613,0.0,0.0,0.7235397385497193,0.1128258970401875,0.0
E01000238,Unknown,2,11.111529261536214,3.969239550981385,1640.0,E01000238,0.629,0.1808,4.0,2642.379159430143,1287.1926617982867,2.0,224.66062289590587,0.0,0.0,0.0,0.0,0.12645660486681023,0.0,0.0,0.0,0.02706733260493296,0.0,0.0,0.0,0.0,0.0,0.0,0.9911846261407882,0.0,0.0
E01000239,Unknown,2,18.65272005803685,1.900950034949839,1518.0,E01000239,0.697,0.1,963.0,4450.716681461177,4325.011853261377,5.0,109.45085278538828,0.019661385263516132,0.0,0.0,0.0,0.15716260795255843,0.008794236873798753,0.0,0.023020806985474155,0.011755145631089802,0.0,0.0,0.0,0.027870843805006113,0.0,0.0,0.4497937393020362,0.006047929298104099,0.0
E01000240,Unknown,1b,7.569996759364702,0.0,1508.0,E01000240,0.6625095987708359,0.049,3967.2,4617.800771402766,560.6629003171959,4.0,207.8954556900998,0.0,0.0,0.0,0.0,0.029640866967423064,0.0,0.0,0.022457521836102095,0.01590788217111412,0.0,0.0,0.0,0.3220751642405395,0.0,0.0,0.5835199663475155,0.0023681059771549786,0.0
E01000241,Unknown,1b,9.23264104353839,0.0,1548.0,E01000241,0.644,0.11599999999999999,483.0,3194.9869673629596,560.6629003171959,4.2,399.1314119231633,0.0,0.0,0.0,0.0,0.005655301048852258,0.0,0.0,0.0,0.005722360625088145,0.0,0.0,0.0,0.21158512028428894,0.0,0.0,0.7301544557611724,0.0,0.0
E01000242,Unknown,2,10.060145846871928,2.108908195891619,1537.0,E01000242,0.6426825771376259,0.07200000000000001,209.0,3191.9233498854173,1629.4423456383133,5.0,181.73256301961663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025841797637535843,0.0,0.0,0.0,0.0,0.0,0.0,0.8459189889571938,0.0,0.0
E01000243,Unknown,3,13.036746283463476,7.781325685398127,1572.0,E01000243,0.6118711555260791,0.14520000000000002,391.6,2621.9829558060264,1629.4423456383133,6.0,33.367067386614636,0.0,0.0,0.0,0.0,0.008458192253944643,0.0,0.0,0.0,0.00046259248715090176,0.0,0.0,0.0,0.0,0.0,0.0,0.6506767677204283,0.2055657877335476,0.0
E01000244,Unknown,3,18.402893795016567,5.095136317854163,1482.0,E01000244,0.601,0.14220000000000002,40.0,2552.091476302285,2057.6224717922864,1.0,151.24018833633963,0.0,0.0,0.0,0.0,0.02607833704429173,0.010081947719032855,0.0,0.0,0.001536200045910043,0.0,0.0,0.0,0.03383255160609343,0.0,0.0,0.5963995383916235,0.04484742400416355,0.0
E01000245,Unknown,3,17.901547014278673,9.853709326641818,1606.0,E01000245,0.55,0.14600000000000002,468.0,1981.7162908715,1287.1926617982867,2.0,142.19996049445217,0.0,0.0,0.0,0.0,0.01378431315382849,0.0,0.0,0.0,0.23362058195777563,0.0,0.0,0.0,0.0,0.0,0.0,0.7465891512142129,0.2532432681579034,0.0
E01000246,Unknown,1b,24.188488374497233,0.0,1501.0,E01000246,0.718,0.224,49.0,4557.540357521086,4579.585188771981,5.0,423.8736803538715,0.018956077461879352,0.0,0.0,0.0,0.40241998546088537,0.00853782117123548,0.0,0.03370740680590319,0.024647373690577058,0.0,0.0,0.0,0.14382471506930117,0.0,0.0,0.3278396201652528,0.0,0.0
E01000247,Unknown,2,11.530445964232234,2.600509251502253,1636.0,E01000247,0.6121023084363122,0.18439999999999998,123.0,2229.5578510655105,692.5076302452126,1.0,209.89564931414137,0.0597521302566034,0.0,0.0,0.0,0.03676311630361323,0.0,0.0,0.01253196383966415,0.04182365673913508,0.0,0.0,0.0,0.0,0.0,0.0,0.721937027232723,0.0,0.0
E01000248,Unknown,3,19.341488644670104,5.838621566318208,1510.0,E01000248,0.597,0.108,2177.0,3658.8719781214368,1089.4173087229467,6.0,180.4899166905305,0.0,0.0,0.0,0.0841252555859098,0.0,0.0,0.0,0.0035714858377447435,0.005161953627934889,0.001231970551418323,0.0,0.0,0.05824592108699466,0.0,0.0,0.6298712227705979,0.17925081040149274,0.0
E01000249,Unknown,1a,10.09592783463599,0.0,1529.0,E01000249,0.5701155689829125,0.1318,868.8,3641.676928831423,1629.4423456383133,3.0,513.2583867044622,0.01736240266527421,0.005255090464917635,0.0,0.32160891306480915,0.030316155502168537,0.0,0.0,0.012185087572993305,6.054426519743584e-05,0.0,0.0,0.0,0.11563328076040755,0.0,0.0,0.3364153446757768,0.0,0.0
