LSOA_CODE,AvgPrice,MEAN_PTAL_2023,MAX_AI,MIN_AI,Population,MeanSentiment,SentimentSD,ReviewCount,NearestStation_m,StationsWithin500m,NearestRail_m,StreetLength_m,StreetDensity_m_per_m2,StreetSegments,LandUse_Diversity,LandUse_Types,LandUse_Area
E01000012,-0.9918109976586484,1.5321233848726068,0.9617053498743701,-0.5560137758085547,-0.5085940208580989,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.36581612961619747,-1.0307432795841336,-1.1757036158364673,-0.7871851675337929,-0.27380720864541525,-0.424025820990448,0.3001706060984066,0.3001706060984066,-0.37725907557562033
E01000013,-0.5987283467355788,0.4397997327780561,0.1664650658593301,-0.5857883565434587,0.04313685777280572,0.5699812301060783,0.9169597153821355,-0.07872465678346716,-1.3032614434126162,0.6466694409460935,-0.9049649733479698,0.006838913708240429,0.12492149832528385,-0.13636368049965958,-0.8417117721187479,-0.8417117721187479,-0.1523681993688211
E01000014,-0.6718600027212662,-0.6525239193164944,-0.16666395370924625,-0.553576572331864,0.10348242262306091,0.04175319299550043,-0.16115033261870523,-0.10274337264259989,1.017058431176479,-0.7511744928290957,-0.09424897746459453,0.27349903024396177,-0.6882069161266852,-0.021298824303344233,-0.8417117721187479,-0.8417117721187479,0.22974190007806766
E01000015,-0.9461037126675939,-0.6525239193164944,-0.306772079206597,-0.5668361450793554,0.20262156487705157,0.12695126349720653,-1.6677400150814188,-0.06253813087839943,1.5714111470211631,-1.4500964597166903,-0.6678254619908145,0.2111814480512179,-0.3546916851339646,-0.3664933928922903,0.3001706060984066,0.3001706060984066,0.05683154570104826
E01000016,-0.5908928121656838,-0.6525239193164944,-0.2873756810323828,-0.50234323112334,0.5388325690427591,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.47564228644758383,-0.6113900994515767,0.49106737775053266,-0.09607032734882863,0.09754368471139405,-0.596623105284921,-0.27077058301017065,-0.27077058301017065,-0.11093984494909348
E01000017,-0.6457415541549493,-0.6525239193164944,-0.3498405827554259,-0.21547576446148536,0.31038150210965015,-1.1680594081287248,-1.792137328312285,-0.10159465144933702,-0.6637895166102279,-0.6113900994515767,0.4694898169954097,-0.16167985378275318,0.6487044900426433,-0.19389610859781728,-1.4126529612273253,-1.4126529612273253,-0.22189574186333805
E01000018,-0.6274586401585275,-0.6525239193164944,-0.29982035469320206,-0.4067911123036382,0.04313685777280572,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,1.1996592611919623,-0.7511744928290957,-0.08268530438478784,-0.3094225685198928,0.12073348196211747,-0.424025820990448,-0.8417117721187479,-0.8417117721187479,-0.17875562127769629
E01000019,-0.6326823298717908,-0.6525239193164944,-0.8848892040594116,-0.5254206715891065,-0.12065824682074407,0.04175319299550043,-0.16115033261870523,-0.10096807625301181,0.14175546691604798,-0.4716057060740579,0.6485027847897441,-0.08439020394179704,0.32860264450348414,0.09376603189297113,0.3001706060984066,0.3001706060984066,-0.2285080279989108
E01000020,-0.7191996907477156,-0.6525239193164944,-0.5902261224495702,-0.3612239952631842,0.4138310418529447,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.09429666401291298,-0.0522525259415011,1.1692596148507097,0.1899487313159298,0.6964670766493355,0.38142817238375953,0.3001706060984066,0.3001706060984066,-0.19115487970539327
E01000021,-0.5739158205975778,-0.6525239193164944,-0.6376160655925024,-0.5932716239446405,0.14227600002679638,-5.06161123005669,-0.16115033261870523,-0.10284780184198743,-0.8947381384598163,-0.6113900994515767,1.5325363088020822,-0.20468286366818403,0.369901160312502,-0.424025820990448,0.8711117952069839,0.8711117952069839,-0.21173702540871103
E01000022,-0.6979784512875832,-0.6525239193164944,-0.7774641375225344,-0.04513921875926977,-0.38790289115758847,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.7482317432815757,-0.0522525259415011,1.5783463718681636,-0.2121235425628762,1.2816509323242231,-0.13636368049965958,-1.4126529612273253,-1.4126529612273253,-0.31607567138597464
E01000023,-0.6000342691638947,-0.6525239193164944,-0.27549671936702613,-0.3143070560194617,-1.0042897321280522,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.23912841744889946,-0.7511744928290957,1.4123428862171643,-0.8208624218452389,-1.0107946559790817,-0.8842852457757094,-0.27077058301017065,-0.27077058301017065,-0.19290836577178072
E01000024,-0.4746657160455735,-0.6525239193164944,-0.5577106178974143,-0.06252469587816784,-0.6723891254516486,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.4471810017539235,-0.7511744928290957,1.3290854405119485,-0.37372259863822765,0.911006230686328,-0.13636368049965958,-0.8417117721187479,-0.8417117721187479,-0.3032198308040346
E01000025,-0.6705540802929504,-0.6525239193164944,-0.7532847391044326,-0.17571098302162116,0.4181414393422487,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.3537767340275212,-0.3318213126965389,1.1446713137856876,-0.5247854071915838,0.07510531339166247,-0.7692203895793941,-0.8417117721187479,-0.8417117721187479,-0.23458583734167832
E01000027,-0.5151493113233647,-0.6525239193164944,-0.9302127098999357,-0.805471900091228,0.3491750795133856,-0.7250294415198536,2.05035745815225,-0.09961049666097388,-1.4792853265520507,-1.0307432795841336,3.92658988152764,2.1851389386902724,-1.7306295165381822,1.3019470219542824,3.1548765516412933,3.1548765516412933,3.0741414665232623
E01000028,-0.8233470044059044,-0.6525239193164944,-1.0429142097651374,-0.48701601938649564,-0.18100381167099927,0.9874517755644373,-0.16115033261870523,-0.10253451424382481,0.741642015281684,-0.6113900994515767,2.4955363507409425,-0.9316347731829513,-0.5629471044610806,-0.9418176738738671,-0.27077058301017065,-0.27077058301017065,-0.2740440540717245
E01000029,-0.5216789234649439,-0.6525239193164944,-0.9553658713379214,-0.805471900091228,0.6293509163181419,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.6161313638025684,-0.7511744928290957,1.4250430543964536,0.868373555250942,0.5782496498079549,0.7266227409727056,-0.27077058301017065,-0.27077058301017065,-0.0009885205351434416
E01000030,-0.6352941747284225,-0.6525239193164944,-0.8851846820849127,-0.3752912569159117,0.28020871968452254,1.9842692004343978,-0.16115033261870523,-0.10211679744627468,-0.4899207100175535,-0.7511744928290957,2.164911417510534,0.8494641935722556,0.24054221117480304,1.6471415905432285,0.8711117952069839,0.8711117952069839,-0.0067662980179170815
E01000031,-0.3976162927749386,-0.6525239193164944,-0.8332280872452043,-0.805471900091228,-0.1939350041389111,-0.06900429865671752,1.1104666470745943,-0.10107250545239935,0.9608459826321205,-1.1705276729616525,1.8798129595497115,0.728030531391549,-1.6289701026627166,0.4389606004819172,2.0129941734241386,2.0129941734241386,1.3738221370240358
E01000032,-0.5477973720312609,-0.6525239193164944,-0.33391819190716965,-0.805471900091228,0.1336552050481885,0.39106528205249547,-0.16115033261870523,-0.015753849552784374,1.5359830390709213,-1.1705276729616525,0.1731702182355177,-0.08230098997489166,-1.1269785576935605,-0.021298824303344233,0.3001706060984066,0.3001706060984066,0.34792195154133043
E01000033,-0.7763337969865339,-0.6525239193164944,-0.9572275073730445,-0.49577639263101975,-1.2284304015718572,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.3439086697732007,-0.4716057060740579,1.186427147643597,-0.5561300489403113,0.15716067201480327,-0.30896096479413265,-0.8417117721187479,-0.8417117721187479,-0.29802670411446175
E01000034,-0.5504092168878926,-0.6525239193164944,-0.7818928528087115,-0.5507786975431759,-0.10772705435283225,1.055610231965802,-0.16115033261870523,-0.06963931643675172,0.7429694093476261,-0.7511744928290957,1.3559363388885877,0.16805336300080695,-1.3643252340309313,0.5540254566782326,1.4420529843155612,1.4420529843155612,0.705280047180025
E01000035,-0.6783896148628454,-0.6525239193164944,-0.45707645769597866,-0.5383166438018532,-0.499973225879491,-0.7761482838208773,2.1747547713831166,-0.09835734626832347,-0.5276274721887647,-0.4716057060740579,0.0194567198283998,-0.21208553469937327,-1.2970913953961314,-0.3664933928922903,0.3001706060984066,0.3001706060984066,0.3063625208944027
E01000036,-0.5477973720312609,-0.6525239193164944,-0.35406951162142813,-0.805471900091228,-0.715493100344688,0.5699812301060783,0.5023020046125813,-0.014291840761358903,0.30575909409638413,-1.1705276729616525,-0.5182460274404547,0.1274271948484892,-1.128293484762555,-0.19389610859781728,-0.27077058301017065,-0.27077058301017065,0.3316441668264597
E01000037,-0.4890308627570478,-0.6525239193164944,-0.4766098521926795,-0.5443850832351278,0.3577958744919935,0.43366431730334853,-1.7230277098506928,-0.0742342012098032,0.9209548258696738,-0.4716057060740579,1.0773331144276381,-0.061941008318806785,-0.25026726849553843,-0.8842852457757094,0.3001706060984066,0.3001706060984066,-0.0849119185993074
E01000038,-0.4315702759111506,-0.6525239193164944,-0.5001719558059432,-0.49409715089170975,0.04313685777280572,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.01565918577058652,-0.3318213126965389,0.7501359668994318,-0.04157286275917852,-0.016778037247897993,-0.9418176738738671,-0.27077058301017065,-0.27077058301017065,-0.08698603856791563
E01000039,-0.5765276654542095,-0.6525239193164944,-0.7681374109400897,-0.805471900091228,0.060378447730021496,-0.9891434600751425,1.621877823690378,0.058913028009302176,2.0194944282838407,-1.4500964597166903,0.2792650470345881,-0.07948563554085937,-2.1834538313182286,-0.8267528176775517,1.4420529843155612,1.4420529843155612,3.4729441421243985
E01000040,-0.24090560137703712,0.4397997327780561,-0.4988361852004368,-0.3768874682857065,-0.47842123843297124,0.24622856219959507,-0.16115033261870523,-0.09585104548302267,-0.5385426412966163,-0.19203691931902,-0.9265386469841435,-0.13034357058910997,0.47168728660642834,-0.2514285366959749,-1.4126529612273253,-1.4126529612273253,-0.21319357895289914
E01000041,-0.6392119420133701,-0.6525239193164944,-0.736725155180178,-0.39425313395041806,0.25865673223800284,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.40302858664038255,-1.0307432795841336,-0.6533285038235253,-0.40425526018394425,0.31322650699848165,-0.6541555333830787,-1.4126529612273253,-1.4126529612273253,-0.2821945814097217
E01000042,-0.9330444883844354,0.4397997327780561,-0.3408280569029571,0.1333917436291681,-0.9137713848526694,0.06731261414601225,-1.4327673123120048,-0.09981935505974894,1.1675668394906802,0.08753186743601782,-0.40451447159429027,-0.46017028851583136,-0.7213960592264398,-0.9418176738738671,-0.8417117721187479,-0.8417117721187479,-0.0781458822485562
E01000043,-0.6457415541549493,0.4397997327780561,-0.4131373567971732,-0.0001558159631262399,-1.1292912593178666,0.21214933399891264,-1.5986303966198265,-0.06274698927717451,0.35224474066000894,-0.3318213126965389,-0.7569460929397588,0.24990207966957315,-0.1967891713051104,0.03623360379481345,0.3001706060984066,0.3001706060984066,-0.011438438265406808
E01000044,-0.580445432739157,1.5321233848726068,1.0766976410533737,-0.4250644632870068,0.245725539770091,-0.4183163877137116,-0.16115033261870523,-0.10274337264259989,1.2595035069455585,-1.1705276729616525,-0.9076882308498003,-0.32473737573955286,0.14707884175685026,-0.7116879614812364,-0.27077058301017065,-0.27077058301017065,-0.2739803927197655
E01000045,-0.6352941747284225,-0.6525239193164944,-0.4467836163439204,-0.43743697651476104,-0.01289830958814552,-2.667545448958751,1.4974805104595115,-0.10222122664566222,-1.0515416474940684,-0.3318213126965389,-0.43800371922985465,0.3226995544747683,-0.37602998823341527,0.09376603189297113,-0.27077058301017065,-0.27077058301017065,0.09387523243275386
E01000046,-0.6849192270044246,-0.6525239193164944,-0.7402777838917453,-0.34806391557436217,0.29313991215243435,-1.1510197940283837,-0.16115033261870523,-0.10190793904749962,0.3652418752307852,-1.0307432795841336,-0.021117353102919036,-0.6369764237618503,-0.16721052899138428,-0.8267528176775517,-1.4126529612273253,-1.4126529612273253,-0.2298476943452351
E01000048,-0.24090560137703712,-0.6525239193164944,-0.27549671936702613,-0.3143070560194617,0.36210627198129747,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.16080117083896042,-0.3318213126965389,-0.0016674804586394394,-1.6233296581039116,-1.217714742435002,-1.1719473862664977,-0.27077058301017065,-0.27077058301017065,-0.46258165898531484
E01000049,-0.24090560137703712,-0.6525239193164944,-0.5253990464656908,-0.40324266761463284,0.22848394981287523,0.23770875514942447,-0.6587395855421704,-0.010636818782795225,-0.8442806261459499,-0.3318213126965389,0.2552886511172366,-0.5277448076775153,-0.6537567149789243,-0.3664933928922903,0.3001706060984066,0.3001706060984066,-0.1217202729755365
E01000050,-0.9330444883844354,-0.6525239193164944,1.0668153552662765,0.24748463069018342,0.06468884521932544,0.17807010579823018,-0.16115033261870523,-0.09898392146464868,-1.2523124835657473,-0.6113900994515767,-0.6494389943001067,-0.17948135457464248,1.0894651267647706,0.09376603189297113,-0.8417117721187479,-0.8417117721187479,-0.3515149639173491
E01000051,-0.9461037126675939,-0.6525239193164944,1.2501276958911176,0.2248824183177051,0.23279434730217918,1.4901203915245034,-1.3774796175427308,-0.09668647907812293,-0.8538037149321988,-0.0522525259415011,-0.498489207103163,-1.5209117394947764,-0.8173115646323248,-1.517141954855444,-0.8417117721187479,-0.8417117721187479,-0.48602699534236576
E01000052,-0.6522711662965286,0.4397997327780561,0.5407917723544267,-0.5491510145801758,0.836249995804731,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.505276153952337,-0.6113900994515767,-0.5963648252449587,0.5682578218508012,1.0384948594899697,0.7841551690708632,-0.8417117721187479,-0.8417117721187479,-0.20661556952843926
E01000053,-0.24090560137703712,-0.6525239193164944,-0.2915923853433088,-0.805471900091228,-0.4310068660506279,-2.1819164470990264,4.6903448833850785,-0.08948086432038312,0.10598546266108128,-0.8909588862066147,0.14588927194951523,-0.46551945170862385,-0.22750525401899555,-0.6541555333830787,-0.27077058301017065,-0.27077058301017065,-0.19039932183425656
E01000054,-0.6196231055886324,-0.6525239193164944,-0.7081933923777648,-0.805471900091228,0.2543463347486989,0.2632681762999363,-0.16115033261870523,-0.10055035945546169,1.1015664018260383,-1.3103120663391714,-0.20318540722590914,-0.2383185173486127,0.28357036957551873,-0.0788312524015019,-0.8417117721187479,-0.8417117721187479,-0.16650291066053455
E01000055,-0.5778335878825254,-0.6525239193164944,-0.6543513343810788,-0.3207821684458522,0.004343280369070247,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,1.364229569420418,-1.0307432795841336,-0.23772544015270802,-0.7155214482541975,-0.16867999897672312,-0.8842852457757094,-0.8417117721187479,-0.8417117721187479,-0.2525527612477184
E01000056,-0.7959226334112716,-0.6525239193164944,-0.943435029923482,-0.805471900091228,-0.33186772379663726,-0.10308352685739995,-1.4604111596966418,-0.019617729930123118,1.701848848920592,-1.3103120663391714,0.26771041721494454,-0.4663645578480982,-0.820179250042133,-0.5390906771867633,-0.8417117721187479,-0.8417117721187479,-0.004086402176512657
E01000057,-0.6326823298717908,0.4397997327780561,-0.4852184831655515,0.09818945448548398,-0.6034227656227856,-2.1052381836474914,2.9073167270759956,-0.09971492586036142,-0.6905502017901005,-1.0307432795841336,-0.7364477383069155,-0.31936168063037595,0.5731303133957585,-0.19389610859781728,0.3001706060984066,0.3001706060984066,-0.20128145985915125
E01000058,-0.6979784512875832,-0.6525239193164944,-0.716603477634757,-0.5393790075207519,0.060378447730021496,-3.0764961873669403,2.5479467110757157,-0.09950606746158634,-0.5545045477152545,-1.1705276729616525,-0.08722003082293699,-0.6284064712489922,-0.4995638210467313,-0.9418176738738671,-0.27077058301017065,-0.27077058301017065,-0.17748124939024734
E01000059,-0.5673862084559985,-0.6525239193164944,-0.5791975698591021,-0.805471900091228,0.31038150210965015,0.2717879833501069,-0.16115033261870523,-0.04666489257149433,2.0137144593892184,-1.1705276729616525,0.1704772656984446,-0.08590788104474559,-0.009857151848426891,-0.596623105284921,-0.27077058301017065,-0.27077058301017065,-0.08082749881079938
E01000060,-0.580445432739157,-0.6525239193164944,-0.31369340445558236,-0.805471900091228,0.4052102468743369,-0.5801927216669532,-1.4742330833889603,-0.10243008504443729,-0.7892160463520225,-0.6113900994515767,1.5810296524511547,0.8390895999387471,-1.0921890612424703,1.4170118781505978,0.8711117952069839,0.8711117952069839,0.6169267861997743
E01000061,-0.24090560137703712,-0.6525239193164944,-0.29392727204824026,-0.805471900091228,0.7629732384865641,-1.1680594081287248,2.4650151689218047,-0.011367823178507961,-1.0480722408475185,-0.4716057060740579,0.712346577693181,-0.27284660376900016,-1.755347323268571,-0.2514285366959749,0.3001706060984066,0.3001706060984066,0.24151456086166478
E01000062,-0.5595506738861035,-0.6525239193164944,-0.7155306962972394,-0.4014980003264378,0.7371108535507404,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,1.049214700968181,-0.6113900994515767,1.3319607780983262,0.5586670123629159,0.6764129818963107,0.841687597169021,-0.27077058301017065,-0.27077058301017065,-0.029835018180684455
E01000063,-0.5935046570223155,-0.6525239193164944,-0.5522947086306073,-0.09899559362546864,0.2241735523235713,-5.06161123005669,-0.16115033261870523,-0.10274337264259989,-0.07095719494417997,-0.6113900994515767,1.962487564977361,-0.19313208836848503,0.1985721214038828,-0.3664933928922903,-1.4126529612273253,-1.4126529612273253,-0.16209355360222155
E01000064,-0.5543269841728401,-0.6525239193164944,-0.9041804734412049,-0.5847738417139282,0.47417660670319994,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.17647905094414482,-0.3318213126965389,1.0721502972596757,0.03831996670886567,0.15553949090020452,0.15129845999112881,-0.8417117721187479,-0.8417117721187479,-0.08736705531800855
E01000065,-0.6901429167176881,-0.6525239193164944,-0.6072914586690427,-0.3335199213922003,0.25865673223800284,2.137625727337469,-0.16115033261870523,-0.09605990388179773,0.35154673833168415,-0.19203691931902,1.2401788460210776,0.7964499252671919,0.8002211044161849,0.9567524533653363,-1.4126529612273253,-1.4126529612273253,-0.014071453293655329
E01000066,-0.3584386199254632,-0.6525239193164944,-0.72102594880228,-0.805471900091228,-0.22841818405334263,0.47626335255420155,-0.16115033261870523,-0.10034150105668661,2.0092345553005186,-1.5898808530942092,0.5543727266403085,0.39883481977209084,0.1810587108910971,-0.19389610859781728,-0.8417117721187479,-0.8417117721187479,-0.14044597801480768
E01000067,-0.25396482566019557,-0.6525239193164944,-0.5791277488088326,-0.17068534522685047,-0.1034166568635283,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.04616535327374839,-1.1705276729616525,0.8745619185618313,0.9356484435663031,1.7177662073666369,0.8992200252671786,-0.8417117721187479,-0.8417117721187479,-0.1556624911072113
E01000068,-0.20172792852756175,2.6244470369671573,1.1744803868602447,-0.23829603580067127,-0.1335894392886559,-0.563153107566612,-0.16115033261870523,-0.10138579305056195,-0.9521701410805686,-0.6113900994515767,-0.214221496227809,0.10417137361080163,-0.8231917102111088,-0.5390906771867633,0.3001706060984066,0.3001706060984066,0.37136626418821955
E01000069,-0.0841949099791356,-0.6525239193164944,-0.4423312070384154,-0.0606902453182668,-0.5301460083046186,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.6573107405586994,-1.0307432795841336,-0.017350711962875437,0.34519190483739237,0.7032389912750842,0.7266227409727056,-1.4126529612273253,-1.4126529612273253,-0.19479288498508207
E01000070,0.007219660002973602,0.4397997327780561,0.32968726513176755,-0.805471900091228,0.09486162764445304,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-1.113343764347019,0.08753186743601782,0.28921396932761617,0.8696198423728709,-0.4901468254939536,0.4389606004819172,0.8711117952069839,0.8711117952069839,0.27944939629389215
E01000071,-0.30293691672203976,-0.6525239193164944,-0.2657465335202993,-0.805471900091228,0.14658639751610034,-0.30755889606149367,0.30879507292012287,-0.05762995850718536,-1.110362058941576,-0.4716057060740579,-0.6567294696803747,0.28960333786562453,-0.19068531304136802,0.2663633161874442,-0.27077058301017065,-0.27077058301017065,0.011009908198390072
E01000072,-0.716261365284005,-0.6525239193164944,-0.7612705713034215,-0.5793238462370265,-0.1034166568635283,0.12695126349720653,0.004712751689116585,0.15906063022194694,-0.3526927277473756,-1.4500964597166903,-0.5862990052871742,0.3099771532640535,-1.3006303459767874,0.15129845999112881,-0.27077058301017065,-0.27077058301017065,0.6822416259159332
E01000073,-0.6588007784381078,-0.6525239193164944,-0.8035772620055314,-0.5899061174547726,-0.056002284481184945,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-1.2677702415063374,-1.1705276729616525,0.44682122367139326,-0.2445240033127704,-0.8434280039786488,-0.2514285366959749,-0.8417117721187479,-0.8417117721187479,0.0037093074909686193
E01000074,-0.6405178644416859,-0.6525239193164944,-0.5486851355995669,-0.587333675746773,-0.0732438744384007,0.7062981429088081,-0.2717257221572531,-0.06932602883858913,0.8419881078175935,-1.5898808530942092,0.2746357172107636,-0.03812484523872916,0.7512701222588317,-0.021298824303344233,-1.4126529612273253,-1.4126529612273253,-0.21627458066059382
E01000075,-0.29314249850967095,-0.6525239193164944,-0.32224983119973577,-0.331622658558191,0.5388325690427591,-1.065821723526678,1.2901516550747345,-0.09062958551364599,-1.1217757963854909,-0.7511744928290957,-0.6598037377504876,0.9830041929119183,-0.9221379281186236,0.2663633161874442,-0.27077058301017065,-0.27077058301017065,0.6743953520230638
E01000076,-0.6300704850151592,-0.6525239193164944,-0.61293641122707,-0.5814851827730966,0.6638340962325734,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,1.6611938439806733,-1.1705276729616525,-0.24550278178610713,-0.3531811650803244,-0.17529695140664953,-0.6541555333830787,-1.4126529612273253,-1.4126529612273253,-0.15785253514438868
E01000077,-0.6666363130080029,-0.6525239193164944,-0.5272202010301031,-0.02777548338539365,0.2758983221952186,-0.1286429480079118,-0.16115033261870523,-0.10180350984811208,-0.20768006012993528,0.36710065419105564,0.8208390861269433,-0.26745189493942817,0.1922348100455311,-0.8842852457757094,-0.27077058301017065,-0.27077058301017065,-0.21557982179368906
E01000078,-0.6849192270044246,-0.6525239193164944,-0.6275169446042644,-0.0439077674578681,0.28020871968452254,1.933150358133374,-0.16115033261870523,-0.10211679744627468,-0.3133797245441089,0.36710065419105564,1.4625629322755478,0.21479080734637646,0.9458988442981788,0.2663633161874442,-0.8417117721187479,-0.8417117721187479,-0.18561081170946891
E01000079,-0.6457415541549493,-0.6525239193164944,-0.5352899589424296,-0.5737526988131714,0.10779282011236485,1.0896894601664846,-0.5343422723113039,0.05003654606136181,-1.2846186431040167,-1.1705276729616525,0.40205195827002926,0.054507067159148256,-0.7033583241334508,-0.13636368049965958,-0.8417117721187479,-0.8417117721187479,0.128058893325615
E01000080,-0.580445432739157,-0.6525239193164944,-0.46579888750943055,-0.5327151437753677,-0.2844533514142939,-2.173396640048856,-0.16115033261870523,-0.10284780184198743,-0.1777515642441883,0.22731626081353673,0.5479329695232282,-0.3917660840615485,-0.6375249623486682,-0.2514285366959749,-0.8417117721187479,-0.8417117721187479,-0.10466102053870402
E01000081,-0.665330390579687,-0.6525239193164944,-0.7343016850916173,-0.5341193442496747,0.43107263181016053,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,1.187590236199451,-0.8909588862066147,1.0351103253839176,-0.33169416872212726,-0.08163226616570946,-0.8267528176775517,-1.4126529612273253,-1.4126529612273253,-0.14615086561934731
E01000082,-0.6300704850151592,-0.6525239193164944,-0.6295150012503222,-0.2563125375539227,-0.20255579911751898,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.10840693245790702,-1.3103120663391714,1.8551593329642515,-0.5570396710048934,-0.10141334858218296,-0.48155824908860567,-1.4126529612273253,-1.4126529612273253,-0.26238946236371974
E01000083,-0.7260557834963738,-0.6525239193164944,-0.6294282238381059,0.02262174503060145,-0.08617506690631253,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.027595014757250062,0.36710065419105564,1.6723639611821768,-0.081372880680237,0.39564439267326545,-0.3664933928922903,-0.27077058301017065,-0.27077058301017065,-0.20233941363128202
E01000084,-0.6379060195850542,0.4397997327780561,0.16220109436938696,0.4140247711954318,-0.6766995229409526,-0.2053212114594473,0.30879507292012287,-0.09658204987873541,-0.5139720869214826,0.22731626081353673,-0.7387142704616688,-0.3823603996531879,0.40442677324597975,-0.48155824908860567,0.3001706060984066,0.3001706060984066,-0.28415651439652395
