LSOA_CODE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
E01000012,-0.4850377916645032,-0.7277370963562714,-0.5409978813758106,-0.89402527425921,0.11488687856898347,0.7058951589795348,0.19628816129337442,-0.3500106819382697,0.6669501141333958,-0.837430814082335,-0.03742032339699581,0.3653530773689189,0.8922215558456622,-0.1854352747580902,0.04925279698108647
E01000013,-1.0110007664027534,0.0008713122687333049,0.061847126256791465,1.020590495321428,-0.9449730611249213,-0.02932091442404884,-0.08034566919890149,0.3421731907696559,0.8181139749679914,-0.7809343090148138,-1.4271825255959418,-0.023558812281781173,0.031228617928163817,0.049510188387751904,-0.0963954719727972
E01000014,1.0043983758451682,-1.1386804805854756,-0.10679653583094305,0.6744534996074439,0.5469872430859091,0.2996493885366669,-0.29806514182053384,0.11484168081419578,0.2381744032957885,-1.3601669745327147,-0.6439493957667973,-0.5195218355574395,0.2423617872478309,-0.009979415226997359,-0.14830104008323822
E01000015,1.1552732067813285,-1.2424741561959918,1.1412517306429786,-0.1619353177004489,0.6560351455436961,0.9143516500708565,0.4787149080859382,-1.1111337419712641,-0.4174744602939672,-1.4154124782676547,-0.0975350715258912,0.361431024316922,0.40672103916538144,0.22995489778109562,-0.21455676486118574
E01000016,0.3806017276075963,-1.3801859173411637,0.8262664213428872,1.0746311109076958,0.1395831465255242,0.35272588664524157,-0.10230563731947119,0.2888502312613221,0.1374359876223729,-0.7792775720784736,0.005097822749857195,0.3171494874318448,0.08480078619282147,0.22820096645724064,-0.15186105451221205
E01000017,-0.5146388188531563,-1.0213908974983001,0.6280512784084561,1.5107503288653,0.10270037533621669,-0.16536869923984207,-0.4813460138582623,-0.975110791050928,-1.5220650682268315,0.11486050362648685,-0.9572492891710898,0.2949629484504253,0.46740721611343805,-0.05650764664913228,-0.03946240378385801
E01000018,0.1290698321914944,-1.4579073109911531,0.20594847915979772,0.5503160846405759,0.856191878364751,0.3585745604558292,-0.3122315094520895,-0.13980292623268697,-0.27723862706856695,-1.2991546076765934,-0.2742178236727462,0.09323005427200269,0.10775857957013456,-0.007178224541812326,-0.0673661369997024
E01000019,0.43108159505164856,-0.9030629781043126,0.6363658473014834,0.8078130238417383,-0.33528647355828145,-0.038148022255062385,-0.43056510671739184,-0.5404152124785532,-0.19100943265460926,-0.4743805537341399,0.4120513319771055,0.5336191836208612,-0.14176638316987877,-0.11957242184885561,0.05593022713848996
E01000020,0.43132370865855274,-0.4071333707397533,-0.1018191158145758,1.5956784262851758,-0.22295211200614595,-0.10805153700819414,-0.29675372371412967,-0.686902204101493,-1.1353865043651992,-0.17103149335039988,0.7319254543930116,0.43478698407966704,-0.3017087318074358,-0.06402200548989172,0.024310710415943654
E01000021,0.41691253960037805,-1.1479026494730769,-2.894713747778518,1.7650183004509217,-1.0816285060266466,0.3534414906586307,-0.27332043290421393,-1.7131331642879142,-2.7630141423750674,1.0183314404374861,0.7498418537987299,0.8608711379494794,0.15414304112608845,0.10924570439367194,-0.03861587524889561
E01000022,-0.3531317565412482,-1.2000195892606613,0.9411670978749614,1.3203153989616976,0.7432470743967431,-0.9221429102285674,-1.3956686615916112,0.3131254669274098,-1.0047093442180928,-0.794172079416584,0.27072736432671207,0.3485254124703138,-0.26976267083676087,0.03721027160380797,0.027368522751091272
E01000023,0.32582331359949496,-2.0334195988945942,0.6120615378039918,-0.32409584917786993,-0.8762964107574783,-0.0822568712363724,-1.0862568969886577,0.20029522504033315,-0.48002274027990616,0.3823826044315922,0.1810872982828813,-0.22246779629380078,0.44281788938074035,-0.09493300414307321,0.017606064096237467
E01000024,-0.29821664985863644,-1.2382817486154665,0.4301273980280335,1.1997417184401065,-0.18204794410752906,-0.7440924453385114,-1.4378125031236737,0.03650596172794298,-0.34597005562104405,-0.29870014420927915,0.06640570141421744,0.7089230282959783,0.5401169181198971,-0.10606521163442377,0.03742738380842883
E01000025,-0.03270954671263808,-1.7488047737506704,-0.06253843403547421,1.362382592107424,0.19078492118412999,0.15366048109123479,-0.5366510817899934,0.6435194863624839,-0.4402518690394654,-0.4184949474462789,0.0819871157191099,0.0009171815732656676,0.02280598432457622,0.08167286502107582,-0.05141462350244118
E01000027,6.401453067927814,0.7337217791156074,-1.269914939095388,1.9123525539958697,-2.998077033587038,-0.9526912401636632,-0.3002499066081654,1.4596877139231281,-0.05894198844690005,1.3560091646809251,1.0068877425563643,0.6051496180251738,0.7053962947408453,-0.002011579169243438,-0.018166049751003027
E01000028,0.6387554312158567,-2.5384899973406627,0.6461097183514668,0.7161313330559888,-0.15304944421481617,-0.1373818296908336,-1.1608371769062749,1.4229439247263087,0.0659600015073337,-0.08536690794487965,1.2161565144442814,-0.20384642490887972,0.02918101420211728,-0.07119724744668188,0.03837915361212907
E01000029,0.9436813753654266,-0.29978889839741046,0.08215260203922353,2.2222333068944247,-0.01556921888712981,-0.5919557823715883,-0.7747725546822218,-0.15151888280941223,0.41152422232435076,0.23347605417570788,0.24169048745144225,0.26656737788383217,0.23897887018740321,0.06338577145297496,-0.09449033777821729
E01000030,1.7450203290331465,0.10030223501209995,2.188242845997939,1.8346826203013549,-0.8757424704011786,-0.7567471678784157,-0.9878391781944946,-0.12625521424619718,0.8217820751903427,-0.05130207477366979,1.3078098389398456,0.2591796359655244,0.358071873017629,-0.4209160183174665,0.11660966752993468
E01000031,3.970561116555494,-0.6857049576191874,-0.4928750095508439,-0.029380937269349025,-0.8569858587312715,0.03381155761583483,-0.12450309325088041,0.5749111381889666,0.1841925739515277,-0.10864357505095817,1.2245053405931647,0.00242648326779846,0.19136618678289502,-0.13296712426015572,0.0701614877867198
E01000032,1.7238779039881091,-1.3598257952981927,0.05525417072165,0.012350768579836541,0.4248342505074649,0.7234569640439495,0.004910085949383505,0.19115490948103006,0.49251752840735685,-1.199450920933897,0.28499962091918984,-0.3107896651569645,0.2829458051320925,-0.25971038901432497,-0.04273765063193793
E01000033,0.07362754634100582,-1.8071209961930619,-1.0920226458438227,0.8228216460059534,-0.12872240914412736,-0.44928668276411104,-1.7813788506413963,0.3249898556206751,-0.12755479383828777,-0.905170572918334,0.1118633565259975,0.17371843509379942,-0.04986461753344261,-0.18960250861298167,0.08370231418560573
E01000034,2.6899016575333023,-0.9590465795571441,0.8810223796342561,0.3228233090680162,-1.0436406963555114,0.2873027329631552,-0.2530714812187235,0.3515604416441562,0.4689963665798876,-0.741053846284712,0.9520273073868784,-0.11568005013926783,0.01998492074953901,-0.490826769898428,0.06127465139466186
E01000035,0.8980740442010929,-1.100238149246215,-1.5979526062032057,0.20466642860690004,-1.1463454569035054,0.3621018251221344,-0.29139161268915514,0.2987901169196271,0.6748378500558411,-0.3188810070853042,-0.5061355693962167,-0.2323477015541256,0.27792399800853496,-0.14450698508977902,-0.011212016772004047
E01000036,1.1214967810224,-1.105657083716588,0.1337395775369278,-0.4493320836330358,-0.17400484671886282,0.2680502435727635,-0.4066593648345086,-0.16762956679598098,0.7974835547269014,-0.8540092175612669,-0.8938530413771232,-0.20939503622450575,0.5744555914376959,-0.04221176372383193,-0.08026372568453828
E01000037,0.8443332472788857,-1.611519470491752,1.5332653951342932,0.5100893192681365,-0.13955056703710983,0.4329715094895511,0.032413257763945456,-0.05076683357885818,-0.8826651905189682,-0.49426833923159175,0.5872753617440251,0.2171372364049257,-0.19075479272083645,0.4339747577214942,-0.19591902928665195
E01000038,0.18527962460636657,-1.3812892951450397,-0.10974110492154589,0.9858088787196482,-0.43516962743467624,0.2070311953383895,-0.35884449480879843,0.12997639034657316,-0.6702974947246284,-0.4524745373227486,-0.11653881923354928,0.2779985049567465,0.13769071025749588,0.4871602359894536,-0.26133246331914545
E01000039,5.177807996357816,-1.311684082677739,-1.643587963902578,-1.2579034668678517,0.014725827675424663,0.7241053571310762,1.19764978348529,1.6685916266871095,-0.6273142459597407,-0.734778973804302,-0.9457921909459763,0.6493661479835131,0.039528362043921586,-0.48710846739262975,0.1857517482837866
E01000040,-0.946899312144726,-0.6329657296213981,-0.24320373447031252,0.6393348055050168,0.09456409312828223,-0.2781734332981586,-0.6007632704556843,-0.004788152465687249,0.7300588495385498,-0.9550369726015235,-1.4546647696875485,0.21179976946226944,0.20570682849442412,0.009593853374679115,-0.06924210557926717
E01000041,-0.6179773445052357,-1.50212270394687,-1.05119021996668,1.2415128458933902,0.4853469349415313,0.3146283446210622,-0.30353962410512747,-0.3403030096247331,0.23429964380477689,-0.5222209787509402,-1.3554039303369438,0.3626650144558017,0.5411336891961878,0.01742621107704132,-0.025541713078554407
E01000042,-0.08963591028466315,-1.5366405100978044,0.8785085326639345,-0.7501289568165909,-0.010431647846729838,0.3108233040634967,-0.3101675878832911,-0.19773860853285624,-0.9748194229685117,-1.420960677953895,-0.7301380642159628,-0.4463935344540557,-0.29675275082188424,0.15707552974576086,-0.15694383012003515
E01000043,0.40748421386482064,-0.4430533836071241,0.9865351188277665,-0.5330221465749904,-0.6784301541078807,0.1088628148977307,-0.3070237944027985,-1.1540036895939303,-0.33083852707339906,-1.371984178609748,-0.4837251947927999,0.3422303088174709,0.011361833325522286,0.07728234190537066,-0.14459074971869534
E01000044,-0.11247171227635498,-1.13225730074843,-0.5452549541263234,-0.0009698090663564313,1.069224672764268,0.7562455537676906,0.3897316615316504,-0.22516258831245348,0.1671112507139299,-1.3310577951723996,-0.10416773767952625,0.3664869670391646,0.671475371313365,0.25413807264566113,-0.1304959493618648
E01000045,0.23658359321018288,-0.3558895817179874,-2.3281267454713355,1.166447420538785,-0.7278750598691537,0.2558319186265842,-0.13284406427719928,-0.9593133135212515,-0.38967063864415546,-0.0011341678721287765,-1.0385546477468226,-0.05327684491011949,0.2409838123162053,-0.023770009334451673,-0.10735131536057216
E01000046,-0.21667563717361074,-2.0148078512315557,-0.6742630705468734,1.0041172601192052,0.6571459981304499,0.48816165575580395,-0.32420939496901346,-0.19792916428952637,-0.5169726205396851,-0.5890004384739574,-0.8916733943478781,-0.05370412579368121,0.4644790253900046,-0.05794424317641188,-0.0396416279454262
E01000048,-0.6208705527842822,-2.0521096145029323,-1.4401857294039124,0.4536081294389347,-0.6047139091387231,1.449857265511451,-0.0192586262843607,0.7049981050545497,0.1118049032027957,-0.2436688412440831,-0.19432550017864433,-0.37763100386291626,0.3493250970021123,-0.42485898607423056,0.10533112544430744
E01000049,0.14452801068083487,-1.0608557687345663,0.704291071495038,0.5949147047934144,-1.2085535275837944,0.5510754100132006,0.06460093231310714,-0.18181447828105016,0.019727061686829174,0.087074312969412,-0.25360331230574745,0.12435034341245149,0.24417820926829156,-0.23815851704793714,0.0306749289818763
E01000050,-1.4271876805547543,0.35613156310967875,-0.4612553627180129,0.9745486111331992,-0.026041466441879962,-0.3070213514957662,-0.23543260764693874,0.24223529096931626,0.7789852074483238,-0.511283386298894,-0.703176752553441,0.6535098726095535,1.5064046600117176,0.019190703555058173,-0.050661691770531134
E01000051,-1.7391181737196109,-1.3544122160441683,1.787411165962722,-0.32424716013533744,-1.0065246077137426,0.8389579456667708,0.496653485716469,0.8962194449617545,-0.17221451036976992,-0.4022290346499742,-0.8695898458904892,-0.31519561262017903,1.277403489250495,-0.012034620128925878,-0.10958699143698902
E01000052,-0.28693223293171605,0.39817018360782097,0.41626735614746135,1.6041792285838157,0.6479382239989069,-0.0009424307804663191,-0.04795115753802886,-0.8880312652314588,0.24349223557042896,-0.34763527709188174,-0.8282930478870202,0.4447153646422055,0.3936664912786926,-0.09152067799607293,0.00047833496338485645
E01000053,0.12310586907137054,-1.5920971688109948,-3.6893631159308304,0.9010160441372854,0.12007128999416951,0.26484489771884695,-0.7600066124188692,0.4912448591345888,0.8510131679084554,-0.6240702798138356,-0.013649503101936347,0.19085910674967435,0.3416741706194904,0.02549712787969124,-0.03556179292965603
E01000054,0.3313129474771905,-1.435285053447988,-0.22335296262253485,0.8975865923442852,1.2036907753901167,0.262065537459838,-0.3789688387362481,0.03824032858595947,0.7763367225642784,-1.3271267709803456,-0.23213900401016402,0.2636960073684001,0.4064906551672673,-0.18893182149318685,0.0006019078306069224
E01000055,0.011644840486310308,-2.011271372640849,-0.8682487471602554,0.3258674064333122,0.9860641368912495,0.7164594799716288,-0.18785259155181916,-0.219507745482875,-0.5390464796435377,-1.1827861121976497,-0.2808016724376053,0.061973420477920184,0.24640497378202866,-0.014606846380511863,-0.048029667961805717
E01000056,1.027780375594244,-2.3377019913329247,0.9777212404620219,-0.08016642049304205,0.793912386317689,0.5723631112842481,-0.5230100558063606,-0.6397464556107735,-0.8532332939970564,-1.1354970630992076,-0.3416568782408275,-0.28156412538579545,0.09149528695099195,-0.20837934164911082,-0.023387295894899005
E01000057,-0.32936764100677884,-0.6991099194785299,-2.812040723867343,0.7247232560571646,-0.3761678360655427,0.19957368728008995,-0.38674205676035367,-0.6821991301850812,0.5947605150661855,-0.6198475666616381,-0.30843236999523643,1.092350275492276,0.6466498767845544,-0.10393399720740616,-0.033038654706234356
E01000058,-0.01571743844174628,-1.7787129564012951,-3.1340678564292817,0.9658259880702716,-0.2759461764282219,0.7464585579786469,-0.16219608072333655,-0.4672720283599141,-0.3296085379288371,0.11018603318467846,-0.5406283623841259,0.2530746971560709,0.6861489212348135,0.015452070079304,-0.0630176346449436
E01000059,0.884638928327892,-1.7268379842065473,-0.5485415846661611,0.5871083072109701,1.361430919769149,0.5321534710690207,-0.20980613038728446,0.583573411481258,0.7575938087882789,-1.6283813773366136,0.47319419045676786,0.17665455579425587,0.07542763444564533,0.24137329538153834,-0.16019415764494313
E01000060,2.415374291198765,0.08343914429743352,0.7718594853747155,1.4256885953638703,-1.4666839535568652,-0.07123135091862685,-0.26477483062992874,-0.8927942392287397,-0.8074760075267636,0.43965604468501707,0.2641231791375146,-0.4140675032655396,0.4395984219298829,-0.5383833520793525,0.1304126372122444
E01000061,1.353818292057025,-1.083109092667796,-1.8024085031334989,1.2958099163852959,-1.3837487752754694,0.8003108705188001,0.1553057642396493,0.7897535251381393,0.4430412433427186,0.3731778407680466,-0.47800785154946557,-0.64193151226141,0.575016652759755,-0.14855155986294832,0.4493786781091123
E01000062,1.0779571082748893,-0.452868437651429,0.4653391009095488,1.8079427193871895,0.9493419431823064,-0.30289859537745256,-0.596868955531722,0.09345892327080178,0.12346122251772823,-0.7501989802617978,0.8611241717700167,0.08664646390508782,-0.11330375286049044,-0.15311531397342623,-0.024255160755226428
E01000063,0.18244283629767277,-1.6958941890798451,-2.6640159684313796,2.3572403114413305,0.17555895217001996,-0.00962141608709532,-1.04134121313568,-1.0579158505917696,-3.4549502444037423,0.3777996663491568,-0.1261209895584537,-0.2522856292888804,0.4587369768750684,0.031054714521595875,-0.08320007653349556
E01000064,0.4277744749726177,-1.0538408721914196,-0.05037441704857337,1.691143487326503,0.26880059313525795,-0.12621415945067402,-0.6594966475112731,0.0830506463576342,-0.31849579406788575,-0.30581205077102913,-0.05407061746521147,-0.1538306595987474,-0.11311449584189172,-0.16173729399594272,0.00019573139979700416
E01000065,0.4785469600889451,-0.17263233219971327,2.282795738215183,1.7411356057651475,0.6864775103899743,-1.0463460025291969,-1.1534196632275802,0.44924098458331324,0.46179195502625087,-0.881716686411543,-0.12994396308910808,-0.22617635005844028,0.009865800219273241,-0.0793924348162057,-0.09199340584211659
E01000066,1.133360876803771,-1.6408650439794406,1.1730721272260263,0.2465031423928644,1.6058894983948604,-0.08773104000558679,-0.7348835443452039,-0.5865353130745659,-0.3322073015616943,-1.2038056965586572,0.1880137900229237,0.0865961954125736,0.2439379218316992,0.3205349523654488,-0.13373401022237819
E01000067,0.3351985094708528,-0.011707523457490814,0.35966012344922593,1.7514366312211893,0.9368847914105352,-1.0299160537976926,-1.225096429383869,-0.8661326772748899,-0.09885683483590615,-0.3638420667389498,0.05589190409803154,0.8976788048381652,0.5112881702295838,0.13234144302290468,-0.09880678482831735
E01000068,0.313472894747831,-0.3031265564724674,-0.002696262653173884,-0.06776046647485473,-1.1985010149620439,0.3939539460977312,0.3314303936102349,-0.2968289648226382,-0.5107382618753543,0.013934508829709358,-0.6388372015673641,0.04950587674381267,1.1649716513716282,0.24111252386330903,-0.39310630227790094
E01000069,0.11706131095988682,-0.48173658498387134,0.6880798848254359,0.6592939973843066,1.1117706008522468,-0.5446802448609298,-1.0801913380011126,-0.9323135794791265,-0.28401226786571326,-1.0058525017923972,-0.5925990222845036,0.0835268124827335,0.47510296637904115,-0.22167057978129526,0.02209986267385109
E01000070,0.9538935125968723,0.4587476349921258,0.17101486531853566,0.7476446168222698,-1.4950910051547492,0.031142433694986066,0.10491934933708158,-0.6508471341453236,-0.17063788274976613,0.21395059599156296,-0.163476685068636,0.024681384780974026,0.08813354496546859,0.19247171992066903,-0.19164405265609952
E01000071,0.027090491102636297,-0.06557045482629478,-0.2059188113977026,0.6933399462597661,-0.5344910092215849,0.10072426041742524,0.02365505165452285,-0.7067840371435734,0.5257795319722713,0.09172330554464278,-1.0129503359625578,0.07709022854133943,0.37452219646169915,-0.11193803180836233,-0.061949666491321075
E01000072,1.6268317969236694,-0.9399963567791632,0.19697523476668632,0.2936641030285609,-0.4892199268198651,0.595445729637876,-0.18143733606588885,-0.5468243240990656,0.5641330882105414,-0.505806603154151,-1.4685023797942105,-0.10183054111211753,0.784823674279936,-0.2884433847389886,-0.06075747686259007
E01000073,0.44267106255219274,-1.55975686113807,-0.7479431572345683,1.22058251475429,-0.8278491770127356,0.20830383053032894,-0.6634690531381778,-0.5861997541838305,-0.26753399266522204,0.38583489563010936,-1.1406159993337621,-0.16473099256703208,0.8611797132611959,-0.2432396406582258,0.02764791957728278
E01000074,0.22847684662030007,-1.5189400016200698,1.015858803654586,0.9991379491006162,1.3115992695893366,-0.26264777916738913,-0.9343996184417411,-0.35431406679759725,0.20522218657558408,-1.0512931541424086,-0.4715421097023362,0.48227936892241174,0.6160802047523836,-0.07117931433362103,-0.020395314247736548
E01000075,1.245842317388359,-0.06044863454065092,-1.1717821144389562,1.324425413718404,-0.7839485975435534,0.3795212986046567,0.2590077325010799,-0.44017807190564623,0.4611639439021288,-0.28569507508306435,-1.600082525877837,-0.24471510880635072,0.7378754971389896,0.14544888653326996,-0.2691264922311354
E01000076,0.30272414852948826,-1.963385215042319,-0.7516110419419878,0.9265401652456711,1.6462371207149145,0.7550554800354226,-0.05263591319842893,-0.12087824424615516,-0.42075639109593116,-1.268466118697777,-0.5768013370936742,-0.2729138749114933,0.24339549949322312,0.02702566812490703,-0.0751436170210716
E01000077,-0.2855517886411624,-1.171150572071931,0.3380995607170376,1.1836989685806032,-0.6640717101877739,0.10667508300986012,-0.1951013206783568,0.467638436919492,-0.5900594794694916,-0.4226462498447956,-0.014613491806371604,0.22159862515877998,-0.2917236059303006,0.36107731896015616,-0.14890517617122803
E01000078,-0.14743482131254615,-0.43718122446951907,1.9634404273470127,1.8103389346118464,-0.20872427988806877,-0.8703025004316016,-0.9345339758991132,0.8774101152106822,0.3394368747527895,-0.546043146958793,0.1507775037318055,0.20913903157985603,-0.24542312564253815,0.03437340912275245,-0.0341063404234948
E01000079,0.5412462079669912,-1.1651100055735442,1.2714459837643126,0.994993569838972,-0.7683041320055937,0.0447610909649411,-0.6292531638669989,-0.050759162980150346,0.622531074988115,0.23718645852879344,-1.1897524727428375,-0.0589775673282759,0.9557447876925336,-0.11833809226389704,-0.08589422741424263
E01000080,0.03597139431982891,-1.279613564943125,-1.3277357621256727,1.0529748122290856,-0.6462350337141246,0.18530472576982954,-0.6319077026632178,-0.3299860564087346,-1.2956021190563078,-0.41316492298239604,-0.6166563230903322,-0.5745815152427833,-0.21464970202612205,-0.23289484063450563,0.03863933025872721
E01000081,0.3634903130190382,-2.1524794857202925,-0.12822755949204945,1.241589523517699,1.0449169060836763,0.24944374018588275,-0.5950169254399629,0.2554641065259318,-0.9686587505830228,-0.7199028286383073,-0.16349725776400323,-0.25735685879442294,0.20711481790810915,0.1762984437519737,-0.13089947138965755
E01000082,0.2635155981347958,-2.2324579429675926,0.765865574885777,1.3305428622306716,0.03579143174617747,-0.2412888093686966,-1.3335699696164598,-0.2742571204110318,-1.4280347057984624,0.11809811524409106,-0.18922610365929426,-0.046452290873051916,0.8868106976630655,-0.15132515296024115,0.018247443776225888
E01000083,0.08124648875239024,-1.0195921928812428,0.06478491730829548,1.4135663680319719,-0.5899689240663556,-0.2935038665629893,-0.78778948824911,0.11288873867172736,-1.4285231447343512,-0.29837139895753306,0.5043232251953117,0.1390033854435726,-0.3453162747289649,0.2122359165452185,-0.09095721287460677
E01000084,-0.7907135388624776,-0.4287326467350793,-0.24473508727185742,0.1891532397679905,-1.055293309087394,0.17762440304888544,-0.09074130000893932,-0.2545847902243645,0.08836776170939141,-1.125316760780547,-0.38121052986785914,0.7453638251426581,0.04228947021387645,0.11061471963765727,-0.07498874498085997
E01000085,-0.3190879046008091,-0.44579014527420807,-3.663541969808225,1.5650664593410417,0.3319940888994242,0.30211485721081727,-0.1332342960611151,0.42824877940363815,0.9629857019479361,-1.2966671703259451,0.39318812484376603,0.9154908688765161,0.2886603632570091,0.1590995623255167,-0.051187568940268206
E01000086,-0.5789714007705352,-1.2786129751675563,-0.2674159984669903,0.3833215601957194,0.11414404467908952,-0.05803583104361801,-0.6471328127610259,-0.14945299581120175,-0.20301380720513532,-0.9688787447807811,-0.5650081132999312,0.490232772777762,0.40194039166739126,0.08775671358884998,-0.08974036031156642
E01000087,0.7369276935553934,-0.8033648961495315,0.3410999149355666,-0.23870409041701157,-1.9720682688115723,0.4940612917067507,0.0959771656965199,-0.18941834641561092,0.35207536110196275,-0.48487737076908927,-0.6206997122167172,0.13119622818452495,0.23106341704453157,-0.18043774948058536,-0.09044493472073865
E01000088,0.3689185842400059,-1.7293427558217669,-1.0722339214593846,0.8026471650356604,-0.8884723027150568,0.6333517921546828,-0.1335597319217814,0.45142561847247364,0.5566126084979924,0.2999519156759602,0.05085130353743383,0.09522769241684717,0.37269163854165527,0.07719667652537261,0.010976478544410286
E01000089,-0.7889070066541363,-0.8902492634414376,-1.051112541662526,1.6996815075676919,-0.06742292293386248,-0.09991302605856064,-0.3691741294060085,0.7044585801001738,0.8581813597710866,-0.08950851105025723,-0.6356551680309883,0.48936980942078506,-0.2681395573575935,0.15105532819720943,-0.028081661758937296
E01000090,6.248110488439038,1.324222594656556,-0.6925164133864599,-0.5669135168130919,-0.15796835750888744,-0.5353930283335911,0.9680431106848209,-0.009048250287239807,0.10808694100109847,-0.6174394452268908,-3.5138455201143155,0.09679211992202266,0.743124414824603,0.42215445301188775,1.351862292208226
E01000091,0.18773875984070273,-0.3448578373844645,-1.125722183480898,0.5191316659852028,-1.9006717684571126,0.8128159555012693,0.41925795929714765,-0.40809241949426067,0.17831383710348356,-0.4234644592209937,-0.08113654482576994,0.572783160891717,-0.5493622385539829,0.09623553850278882,-0.08827334792263564
E01000092,9.817836024387967,4.628623140361791,-3.292508544809425,0.6082853059330747,-1.0240129353456229,-2.3481839510767806,0.5368778117575949,0.9462102364378112,-0.7614705919159674,0.015656556083458218,-3.2102341948767794,-0.19603393042336612,0.9083594050235901,2.0475369648641,1.7887979725997938
E01000093,0.6289251585857771,-0.456042132883909,-2.5169884232712154,0.6171391011674018,-0.4347532817706981,0.36476783922865214,-0.29069864144684693,-1.3332477379339926,0.13688496396498745,-0.8699418145790121,-0.5885679307220517,0.25244460235216293,0.15651419351226997,-0.03050803660363988,0.012826111899852551
E01000094,1.3026572779588748,-0.10131943752255843,-0.7170288985898006,-0.7670993109369387,-1.8829478677196974,0.006925463390892515,0.2535534677223705,0.7665826713826733,1.3098572689153007,0.44154454411731076,-0.18455306598051344,-0.08075952002321658,-0.4110585766351147,0.34768019579099496,-0.04543096670911857
E01000095,8.922827425827803,4.370637366829198,-2.198389153826872,0.18188850413765334,0.4482700477374122,-1.1674190426172928,0.3599199159607359,-1.1740014707408752,1.1674590702548362,-1.434329285677516,-2.0096881601802807,-0.2922393287459644,0.28151990190937615,2.0264486947411826,0.654830441977919
E01000096,1.8896978836215501,-0.06439504631997875,0.22963710633748274,0.6180230403742291,-0.25087687282621374,0.2498324838142839,0.11659258666964702,-0.9637159972858912,0.6705503895428929,-0.5325379266014801,-1.5264009349697678,-0.4014142977907176,0.5769849933203324,-0.2168585797676218,0.010506592750152808
E01000097,-0.9245558260978703,-0.5213059484718228,0.8826492619545943,1.139534116694838,-0.3757669472436221,-0.25286365673392125,-0.4542074688409313,-0.27680846049130914,-0.37293271421832724,-0.3818423993393159,-1.4382975735204306,0.23461662544574297,0.38632871870322844,0.13370448833085463,-0.1535782606074515
