LSOA_CODE,Education_HighLevel_pct,MeanPTAL,Population,Area_km2,MeanSentiment,SentimentSD,ReviewCount,NearestStation_m,StationsWithin500m,NearestRail_m,StreetLength_m,StreetDensity_m_per_m2,StreetSegments,LandUse_Diversity,LandUse_Area
E01000784,30.9,5.237806646403401,1465.0,0.2239717050395352,0.517,0.1555041840884323,17.0,255.67589872628707,9,1076.7194930738692,2353.9073805545554,0.010509815331065712,25,2,220937.82053828667
E01000785,19.4,3.775306241247633,1456.0,0.21034861595694884,0.579,0.259,68.0,326.20695513260097,2,723.2261471975871,2753.6433671908417,0.013090719535111576,37,3,186042.13727410597
E01000786,28.6,2.626505400258342,1552.0,0.948688707394136,0.6625,0.112,1758.0,138.9986976363412,4,1504.1925290220424,4860.549800064171,0.005123445153008338,49,6,703223.2976872321
E01000787,19.0,6.285088170614504,1441.0,0.3412567891836798,0.6083961323001559,0.112,1841.5507888606628,236.54529897641763,13,1680.0742948774534,3379.412121721406,0.009901849290314202,45,3,409327.6515693679
E01000788,25.4,12.763234888291834,1485.0,0.3692024355946764,0.6683680388324245,0.112,62.77494896053155,299.95654967283986,11,1095.758067193109,4307.981609806436,0.011674995817996824,54,5,333200.61898566043
E01000789,15.2,5.216134264044668,1531.0,0.14337883877220434,0.6128794728898915,0.112,1317.2138284957025,153.6425150428315,13,1985.4072368701848,1494.4948602474299,0.010419909740711886,24,2,140538.4881551588
E01000790,37.3,22.223396306003583,1472.0,0.520596155501242,0.607,0.112,3388.0,63.78061480837126,15,514.4217833724002,5795.9861936991365,0.011129549300285594,68,3,460628.0953369533
E01000791,20.9,5.283389482986498,1422.0,0.40126787189565466,0.6081179732126115,0.112,2149.6583381640185,277.5282019113562,11,1421.807929987805,3482.001244873112,0.008685827023833942,42,4,397967.4299505288
E01000792,24.8,4.444387115985223,1532.0,0.3157064836958447,0.607,0.112,3388.0,88.29688169147043,13,1725.8245802311033,2437.035650523699,0.007719318584806058,32,5,335118.6957427424
E01000793,35.4,5.773547739618614,1602.0,0.466300956892414,0.6676324040088146,0.112,98.61890233847517,320.3370202020707,9,778.1909132378247,3698.525271386662,0.007925893615922565,35,2,471596.52341699705
E01000794,33.0,5.266615261533735,1606.0,0.464119619404568,0.629,0.112,33.0,69.74625319616214,16,361.9596954591871,3434.5452328426722,0.007400153281840907,27,3,440765.23797728063
E01000795,24.6,2.938419470405586,1405.0,0.28589073306565804,0.718,0.112,128.0,166.33369044147008,20,578.8386979546868,2797.7229394828796,0.009785931457257023,23,2,283057.4052377358
E01000796,21.9,12.723340976822794,1531.0,0.09919012457617817,0.5514374150400942,0.15771543907842334,1776.1891213011008,316.63544089021144,19,521.66716928808,1475.3374680653906,0.01487384134057247,25,1,97232.80241162203
E01000797,48.2,9.967754412631262,1514.0,0.6554174931064848,0.376,0.356,639.0,331.29314133081976,6,275.9055562198951,4536.858635559241,0.006922103410476454,54,6,523581.3843719413
E01000798,21.8,14.364797717897195,1440.0,0.1353406529598793,0.643,0.099,64.0,143.23278744738738,15,503.8522090772552,1451.420182588808,0.010724095567459256,27,3,147018.28967753664
E01000799,37.4,15.896309171855783,1507.0,0.21604084965321932,0.565,0.092,821.0,39.98589638776477,21,197.4643205854877,2811.6046558665357,0.013014226370591232,38,4,273845.67130414664
E01000800,35.0,12.681618607546348,1570.0,0.23106768457034596,0.5914118750215851,0.18855949336425526,2740.9740753985116,233.35553967887617,19,596.9023778796147,2146.89108822078,0.009291035433276485,38,5,200395.69900217713
E01000801,30.2,13.527941114673595,1453.0,0.18524032294490822,0.664,0.28843008861618263,107.0,213.8764767123378,16,435.4412917928214,2327.851869970278,0.012566637804807131,31,3,200730.02969806155
E01000802,43.2,11.06513985174484,1759.0,0.18508874732955707,0.6017952648939693,0.17608331101730085,1025.7035313532515,117.83903955161355,19,163.61508009890898,1661.0064409354545,0.008974076117510318,21,1,152893.9543921162
E01000803,44.1,6.80368571928361,1561.0,0.26099631992152894,0.5626037307632644,0.15443436841473468,254.21909403984844,178.4736237078361,7,426.09115263558533,1903.8408634243779,0.0072947195708389645,20,3,322991.4940485032
E01000804,45.7,5.321335959287257,1441.0,0.6634302586025014,0.691,0.233,52.0,102.7134063237775,6,491.6939392683123,3832.919220051358,0.005777441679904772,31,5,647525.7958019022
E01000805,38.9,12.599479221319385,1500.0,0.1606877992592029,0.752,0.23204314510488136,28.0,91.66313688082927,20,128.78538159155613,2140.36490671332,0.013319611812799044,27,3,156813.04773029487
E01000806,32.4,14.253527339831562,1451.0,0.1644623293399094,0.558,0.2495850157273163,20.0,106.16754523509928,20,305.1335673049169,1521.484836725961,0.009251381448969009,25,5,183247.95219328842
E01000807,37.6,5.579501338911732,1458.0,0.8005913704513256,0.523,0.028,32.0,469.4934835242724,3,124.46194233864242,3864.312379905845,0.00482675032850138,43,7,708697.4937347089
E01000808,36.6,3.947461298539568,1542.0,0.3337559132917723,0.5924070919801261,0.028,59.00321651114596,116.71280823826021,10,480.05918789675815,3353.1575269667783,0.010046407470645774,31,2,319207.90383124095
E01000809,30.5,5.100678553823998,1465.0,0.5428347606351264,0.699,0.052179144908683715,29.0,154.40243014039552,12,749.5738664601578,3182.359927095114,0.0058621720563242306,33,5,533238.3879248234
E01000810,39.7,7.225631189017336,1516.0,0.37230381771022536,0.241,0.09244052552923636,1.0,307.4742363979411,14,465.65306601620944,3496.408200411988,0.009403320971124483,31,1,371826.95466300513
E01000811,31.6,9.152608675127368,1352.0,0.2985925956614155,0.5169208378280254,0.06189602219635389,166.06009116143306,164.83364593791222,19,383.4904344942204,2847.2282498922036,0.009535516601883783,34,4,259411.85177494405
E01000812,35.7,9.364208638292062,1567.0,0.37977458616080373,0.61,0.112,65.0,399.88930179520815,7,705.0974703915404,4278.165608164605,0.01126507995627601,50,3,389304.6245136882
E01000813,30.1,5.077045105519802,1618.0,0.6092161943105987,0.614,0.022,17.0,254.3458730622012,9,521.3402730853985,3326.9145148202047,0.005457214617456103,40,2,523730.6373330951
E01000814,42.0,12.423915310950433,1555.0,0.4773403938060668,0.557130459558362,0.112,38.68618367062735,416.7010000417834,7,234.9854042310055,3743.9021843971695,0.007843254344190585,42,1,426979.27589027834
E01000815,39.5,5.535951065020725,1531.0,0.487748384206098,0.541,0.20966731354844723,162.0,253.26457535376755,9,400.6579498311141,4741.317132073951,0.009719891190925404,37,2,468826.57135669043
E01000816,28.3,6.358894583370354,1572.0,0.30294782160427725,0.604,0.13210483771313733,2.0,183.3943166287495,8,470.043125550251,2223.006158898615,0.007343040015203378,36,2,355816.7106779221
E01000818,30.6,1.973491874709554,1544.0,1.3011702736456014,0.5743976025430712,0.20620286164056856,340.4218974017183,650.7922106495703,0,360.68465828235895,3366.3034587433604,0.0025871363198729826,26,5,611225.9475007553
E01000819,25.0,5.84442867286946,1374.0,0.3904445215913853,0.652,0.134,415.0,142.26622243548658,10,126.8896457799442,2691.3328933116363,0.006889847368875256,47,5,294415.11959204165
E01000820,39.7,4.299419939135038,1427.0,0.5937993329562353,0.525,0.135,80.0,280.67855493985996,5,504.0336411829058,3698.498146221334,0.006228546746466367,38,4,366222.8168470881
E01000822,37.0,8.688829076964737,1512.0,0.2218692542767203,0.617,0.431,144.0,284.32600619173365,12,642.5816178975344,2648.428679094905,0.011936832948732703,39,2,237806.063790133
E01000823,46.1,12.221729546505388,1509.0,0.2446660489479292,0.51,0.15460928821498673,1.0,210.8102574209538,17,142.62617684414968,3265.8198109084997,0.013360603953259201,56,2,250201.20679188482
E01000824,39.6,16.404244924226504,1240.0,0.165005183663548,0.769,0.256,50.0,65.8182930126973,19,353.05576195186165,1963.9095040938246,0.011883475469188363,30,2,194900.4554809046
E01000825,37.3,13.319742556558364,1368.0,0.17599704868911292,0.463,0.276,58.0,190.72652559605916,12,388.04605562669326,2119.0239109078025,0.012039029875613283,29,1,174949.11919963825
E01000826,43.6,2.551436111050394,1579.0,0.5176413180527574,0.621,0.21,95.0,362.6988071546917,5,1233.5626916371716,4974.825524188694,0.009600049070901027,46,4,527794.824720513
E01000827,41.1,5.146808139776574,1478.0,0.3744137910094841,0.6002256330075278,0.19347648028680098,2582.45366318282,73.71166549615262,13,1084.8316799439351,3520.349622535197,0.009408651711720895,44,3,402188.6876699082
E01000828,40.4,7.866387584030383,1483.0,0.3412959353279049,0.642,0.069,29.0,94.57340976873562,18,521.5857965054263,3180.03152071952,0.009319050053685099,36,1,333994.3469330741
E01000829,41.9,14.893089326936884,1619.0,0.2229592310205869,0.824,0.009,26.0,274.189805538433,17,385.7382614267735,2230.297683070268,0.010003170507828476,19,2,215096.09353503032
E01000830,46.9,3.667092020579676,1501.0,0.5936727722440603,0.7340585763448474,0.187,34.885035662707175,241.31260117905532,15,1302.7266555264853,6069.704283202281,0.010228701505089508,51,1,571643.6760819192
E01000831,46.4,5.093223811977942,1598.0,0.40579719394825636,0.708,0.148,45.0,145.31751843154169,13,858.637548896641,3953.570986436528,0.009742529982077348,40,1,405116.54962510354
E01000832,34.7,4.058135198123457,1485.0,0.865138643377285,0.797,0.28199012697700665,3.0,53.37855659791625,13,310.29843216856665,4701.905750333771,0.005434377251005882,51,4,425477.48098988837
E01000833,35.1,2.833202052891853,1390.0,0.35896481853440204,0.817,0.18973098866455043,18.0,330.57675616324275,8,1154.3557840376964,3003.5202376153325,0.00836702211674369,23,1,345151.48696789093
E01000834,28.7,3.889244733347667,1312.0,0.21083778174716858,0.869,0.12226557254448048,1.0,154.59390597516244,11,744.9964490729243,1982.7017684653085,0.009411926120351024,11,1,208663.02296437955
E01000835,29.2,6.027364219276452,1449.0,0.33271452202918167,0.466,0.097,73.0,182.3638281538989,11,433.5497330858234,4267.71988259989,0.012838805771445121,48,4,347519.3515901499
E01000836,36.0,3.053720332684377,1441.0,0.2128562000901686,0.6252191486732693,0.11340041073940468,86.415472297415,255.7629919041937,6,271.53746314671224,1742.6624064984958,0.008179859583146244,16,1,202078.47713204016
E01000837,31.7,4.328920040930419,1404.0,0.47874190532898797,0.663,0.064,311.0,310.088306941151,9,385.54976365082666,3057.9803556096012,0.006384893940990303,39,5,492109.14850186236
E01000838,29.7,3.375590793343865,1329.0,0.5399398991818669,0.7,0.19997249576301146,6.0,377.44023901355087,2,175.67529229940064,2969.1085539177393,0.00549896625558298,29,3,377724.4552959286
E01000839,35.5,1.599984372614621,1434.0,0.2749923168723232,0.5156226031433004,0.1901363328681708,189.70240444060906,535.5349614915507,0,1158.807407435528,2301.0375056347107,0.008366986979015773,26,3,273397.9361741594
E01000840,31.9,2.864001666486174,1447.0,0.7973374108318069,0.586,0.173,388.0,336.3134550269117,5,1129.6698015313998,5549.211304104841,0.006959684449358052,54,5,841704.2231914607
E01000841,33.0,3.653113400638228,1528.0,0.34145229540490313,0.534,0.026,94.0,70.59046562040838,9,695.0579641536914,4025.85076540328,0.011790339253794626,51,1,307403.47878758755
E01000842,69.8,16.60024415661897,1462.0,0.10506746628031015,0.333,0.2203171453926239,1.0,300.89885013316115,22,564.3487891615463,1544.1400393353574,0.014698774973025555,28,1,92007.85093505227
E01000843,63.2,13.034383295743632,1492.0,0.08346691125975106,0.5849242684443793,0.09306309132280269,2617.434631859973,104.02699491491371,18,452.0093232582122,917.5819661289124,0.010995524788734515,21,5,73612.51463908958
E01000844,70.9,27.280911419125086,1535.0,0.11393288267746547,0.636,0.13315452360258923,78.0,160.73065903159625,25,344.47385607143093,1637.1602203954312,0.014373541587573823,29,1,91089.3710949542
E01000845,63.9,13.538689555616632,1416.0,0.1179996596250417,0.5887721513698837,0.20775545269762288,3672.988247386907,86.74259342366348,17,216.95210606819597,1727.7802491596499,0.014642349805370915,39,3,100131.65387679677
E01000846,42.4,13.466078204937777,1453.0,0.08274148619769456,0.4648449893322857,0.16320839518287775,972.0355594398436,64.77889143436532,12,142.97779334534013,1054.7296842632204,0.012747250324878131,17,2,61655.61248076266
E01000847,46.1,20.58761421756219,1548.0,0.09866018386529568,0.5286819908401625,0.10099999999999999,462.94152875097956,47.997376987014526,20,416.81551553561644,1382.4611571481535,0.014012264892762338,18,2,94340.60130082618
E01000848,67.4,15.778960510097546,1497.0,0.10086124985825032,0.5493233074631663,0.24380810712131154,494.85074501370013,55.50984965319162,14,595.6620762544336,1653.8440727966893,0.01639734589047802,27,1,82003.3729231594
E01000849,68.7,18.128167946910825,1482.0,0.07770636718363634,0.782,0.12,1.0,112.43634974628546,17,539.3749208310716,1260.0296557118752,0.016201438607668154,26,3,47264.94834716106
E01000850,57.8,56.56224534452192,1529.0,0.19515749422513196,0.612,0.07,1160.0,131.5491144884994,23,425.6588055939229,3932.576623199467,0.020141456465201553,77,4,45397.39228243468
E01000851,38.8,55.34693047496408,1871.0,0.13342413110264478,0.502,0.221,2087.0,242.46748750330488,20,231.3598992674266,3409.9672395311472,0.02555746063532677,80,4,28071.67677107085
E01000852,39.8,57.36452786015426,1645.0,0.12447772597849657,0.623,0.149,1791.0,108.82656169697151,33,400.065018254121,2452.446527593279,0.019701890505430163,39,1,11559.443297835533
E01000853,37.5,63.23891593392034,1571.0,0.05856809598574162,0.75,0.103,6313.0,192.89295301585477,15,269.55800675926395,1075.92882459113,0.01837015286613619,20,3,82034.56771030794
E01000854,40.8,59.8363775643491,1865.0,0.1888862391580018,0.614,0.211,3922.0,117.02621098572695,22,128.87303315175805,3801.2599316283704,0.020124599592713833,84,3,5994.7118140084185
E01000855,64.5,56.44234060787576,1664.0,0.32052375069660793,0.63,0.09,176055.0,88.11652650434912,33,281.30582288400853,4893.328364132779,0.01526988171784342,97,6,105941.01121385096
E01000856,38.4,38.66868536412643,1516.0,0.1186704162269454,0.5563929521196684,0.2591210376839395,3561.3219719310455,60.01003202917891,32,60.31167189819037,2100.2453247728695,0.01769818567001169,46,4,82119.132674943
E01000857,58.6,10.942693790685045,1537.0,0.08129122706113526,0.6583799806141374,0.0759695558103455,22584.348425353353,222.83430923448608,12,124.68737607925031,1340.227974272992,0.01648664444182126,15,4,70806.5188497887
E01000858,35.5,27.1076024069707,1535.0,0.21789279331527128,0.737,0.111,8800.0,59.63223925293951,22,34.37544089486105,1921.2874451572984,0.00881755459629908,42,5,114810.07185344116
E01000859,69.0,12.425277983370243,1448.0,0.09680401274023391,0.0,0.0618404881022715,1.0,309.15187701649904,16,139.31532241871605,1506.375159139548,0.015563292005955172,23,4,82521.81138077291
E01000860,58.6,7.649367175134378,1404.0,0.20595676430222704,0.6619795064232955,0.0930778348220928,26311.036942287243,170.07715669926662,10,444.19322125456057,1436.6765877394023,0.006975173325775271,32,4,187562.73438835563
E01000861,48.3,38.07513401455802,1293.0,0.11401697741579704,0.673,0.07,112.0,73.68352095636446,39,208.89197282320833,2003.5432003482456,0.017576583535919958,38,4,60536.00525673773
E01000862,68.9,23.0576487463128,1583.0,0.17001285010257253,0.495,0.12174185916882023,4.0,180.86223611546555,24,24.0866453476529,2516.6590673346213,0.014802718745627746,40,4,122414.12567701167
E01000863,55.4,38.909512529322,1487.0,0.16128871814712956,0.594,0.059,1180.0,37.23446751792694,32,75.63573659174232,2740.054509349231,0.01698842272887112,47,5,121130.31403082196
E01000864,55.5,24.8366791748842,1654.0,0.09766982851299207,0.5779808592339242,0.1624561177447506,7891.671280404288,128.8460199595557,23,240.92409743801656,1593.9198523464602,0.016319470164058252,24,2,77785.4413979088
E01000865,45.5,21.486025129094433,1442.0,0.10868568768400197,0.818,0.11266974557649169,7.0,119.08303178018517,20,89.57030727721944,2149.222501951191,0.019774659826415644,29,3,84922.91327835197
E01000866,50.4,27.322689260536855,1772.0,0.14547697122185652,0.6220779755473956,0.09125133061419843,3927.5528631935263,168.3102569132264,24,182.212350581734,2419.600490154002,0.016632097306650634,37,3,102228.43730835144
E01000867,41.8,33.76129705754229,1463.0,0.08101699314117417,0.482,0.18073419295660736,4.0,35.02342491858658,30,133.40730791094734,1625.6637696677437,0.02006533187551539,37,3,62032.636135700544
E01000868,33.7,6.97058563092598,1356.0,0.08379715442243743,0.6659942235069837,0.25196280848350144,35.92470800041762,143.7991460245498,16,156.52835341706867,600.6121736468265,0.007175884472487044,9,2,60470.10632764449
E01000869,54.7,13.183412727549175,1561.0,0.11441596500219155,0.607180038372835,0.14353297458117315,3875.5879547326613,48.90129522184425,25,266.50371739068936,2146.9728546992314,0.018764132644229346,38,4,90781.94825866692
E01000870,49.0,22.24888673679015,1661.0,0.12668083762492746,0.5635826020009556,0.11197322277732162,2785.861404147181,289.62905726420263,20,268.583291266139,2163.2913376764463,0.01707659227260708,35,3,101258.08637811782
E01000871,57.8,8.19961908452244,1535.0,0.30626268809022034,0.592,0.071,37.0,327.91425366615664,13,442.36034384176685,3361.9198112442946,0.010974215939424409,53,6,253177.44878296484
E01000872,51.6,17.20269285070566,1504.0,0.1470572024614264,0.0,0.071,3.0,143.9688959876677,13,66.35066996797782,1756.3771975099833,0.011950400302229167,26,4,115838.3110325767
E01000873,65.5,8.409382338729174,1554.0,0.12198404601386592,0.4072637810924292,0.071,96.5046067868823,131.69784670722046,14,385.5201284374086,1833.474928633906,0.015030515525762277,30,3,123838.76401632019
E01000874,67.5,22.51831283485066,1478.0,0.0855021610094557,0.5001101817477586,0.11499999999999999,816.9097785514272,101.52215950066852,21,486.17355698120843,1005.4658231109679,0.011759217294185829,12,3,71228.18678558958
E01000875,56.1,18.650612771328735,1684.0,0.11701914368842052,0.559593275544509,0.0515,33.18364267824358,191.14706009469884,14,376.9697789049682,1449.6695354038625,0.012388167696746633,21,1,80116.32544510058
E01000876,44.4,21.816146868902607,1756.0,0.11672240747112719,0.537122900244404,0.032,521.5676065789353,235.83667070620365,12,134.12043260976432,868.8591148433736,0.007443782609149048,18,3,85364.29712666586
E01000877,64.2,13.538350872633238,1453.0,0.110554257091538,0.792,0.071,58.0,98.3190692744228,20,629.2365933177176,1655.613219419736,0.014975501972668663,20,3,93132.71141230111
E01000878,45.6,10.081850783247456,1354.0,0.19195721922631964,0.6483004816879667,0.10216076502250618,1685.1830438492882,164.53484921446056,15,858.1084956482151,2440.693997916844,0.012714785512544227,40,2,138827.6904249267
E01000879,60.0,21.316339016106248,1251.0,0.17736405686596612,0.726,0.159,3.0,160.058985507122,15,479.5512635327443,1867.6095765105388,0.010529505825458712,35,4,131357.475157036
E01000880,68.1,19.45238544413001,1261.0,0.20362431649164656,0.6208625890689674,0.2609410838327865,462.29470244888284,214.06581097072146,9,394.1901311791657,2042.8778199105516,0.010032520713804772,29,4,201279.59499650868
E01000881,62.3,31.341408436854536,1272.0,0.14779260266369337,0.5744903683059541,0.24084682458658835,444.86160498906935,195.65602887287116,21,279.24770787791795,2020.2672308343326,0.013670000250506284,34,3,122926.97543844869
E01000882,72.2,27.87768199434277,1357.0,0.12180738767043607,0.5691147298762519,0.1255187691123415,672.7913633207116,117.09432872071547,24,411.6720577227167,2235.169546410396,0.018350022642711454,26,2,91256.74934796576
E01000883,64.2,34.861103572307755,1463.0,0.14052862223657547,0.562,0.18658587868020662,1677.0,87.19409538367142,26,150.66124536895927,1598.2357587238466,0.011372954525092266,32,2,84984.06284561139
E01000884,65.3,5.307720502677438,1360.0,0.2451346680155216,0.741947946634301,0.159,150.70486556672114,363.61163045701676,10,1213.8411062178084,2927.834043148273,0.011943418219460334,46,3,228743.15605800616
E01000885,56.6,7.513472134099591,1272.0,0.30432179522543024,0.6225508602618618,0.1090811015819896,1023.9893024319193,445.88873007259275,3,930.062593873147,2467.2136400589534,0.008107499421731551,35,3,224702.7892506343
E01000886,62.1,10.889452444054635,1521.0,0.10310081782129306,0.47895007413543705,0.31834697747015184,309.5105527178433,87.73075282702547,13,130.03050527509245,1823.8651425750988,0.017690136916878336,28,1,79973.8838347347
E01000887,60.9,18.7883403693801,1497.0,0.09988210108712905,0.5767997965585534,0.279,7042.769907400297,51.77150586307383,18,367.58111332719164,1376.3055254263277,0.013779296569058064,26,3,57849.892388333734
E01000888,59.1,14.732938532476709,1528.0,0.09383781082988364,0.5787703326229364,0.085,513.2147674800013,76.3463392295055,16,194.5481852893229,1879.3271338930542,0.01994378163810614,31,1,70172.68650688305
E01000889,28.5,11.46595201726644,1510.0,0.1172448872866982,0.5435108567977427,0.2737456997168548,923.802835187951,286.0823093925309,16,51.307928324316684,1212.6142679417221,0.010342525779336855,18,3,92487.4000109773
E01000890,24.8,14.655193603689522,1595.0,0.07629594152875745,0.6034498246402569,0.15361000622111778,2385.966745079071,93.71361908467054,16,47.839229641281975,854.1253062933033,0.011192066691533168,15,4,59253.545597699514
E01000891,27.5,11.819575817044326,1436.0,0.07758997307338024,0.46810268325046056,0.3805,4370.354197122478,180.270038379555,12,178.41715775688044,480.86219110802074,0.006197551995746954,16,2,65203.58685264106
E01000892,56.6,16.853367802352476,1541.0,0.12275676071754872,0.341,0.482,91.0,238.77784682468499,23,184.07307384737538,1578.0269830341347,0.012898648250772807,20,4,110313.98648420718
E01000893,72.6,5.884781863391202,1568.0,0.5278040442677845,0.58,0.12,85.0,655.4141648384845,0,624.7911074356887,1598.2905776028556,0.003028061535305766,17,4,778608.6315529136
E01000894,71.3,11.278893591154745,1416.0,0.22204289411828848,0.631,0.20572805986678686,178.0,380.1553122104534,5,537.3618637398596,2968.3745944432117,0.01338075820885867,48,5,248836.14921004736
E01000895,62.1,14.23932562744402,1538.0,0.09817347926189914,0.585,0.404,763.0,78.16842457316787,10,665.8247749609352,1797.2926598579186,0.01830718347943534,35,3,61002.33146620786
E01000896,73.6,16.298692724477476,1546.0,0.151077182479351,0.501,0.281879164939056,419.0,210.75532025213727,12,203.08829839418564,2333.489791876379,0.015445518272747795,42,4,140192.58596646445
E01000897,73.5,17.455785029939378,1387.0,0.19803193657987672,0.635,0.21577901753346101,140.0,234.61163354218343,17,375.8044459383241,2496.903539961819,0.012608607581979972,34,2,182531.73993978524
E01000898,63.5,19.54670428359423,1365.0,0.17055324747937448,0.581,0.085,1565.0,69.5842163594797,20,270.0547922321505,1534.5484865262047,0.00899737606339508,32,4,78181.2334983202
E01000899,62.6,5.991767820629861,1542.0,1.0823222132582868,0.666,0.098,572.0,70.10585817018588,9,846.1761269379566,7248.928933554917,0.006696459986134909,90,4,1164013.526916845
E01000900,42.4,18.086510011949493,1560.0,0.0995412309804067,0.673,0.2965,13.0,74.34418087703419,21,518.5453186561988,1354.5208984564272,0.013616611075546998,26,2,87256.49345455077
E01000901,34.4,21.736381193408107,1748.0,0.10590118203726868,0.5565424437440741,0.21489192012735422,5157.110771399766,239.63824136871924,14,347.049320659355,1608.0606142920233,0.01516584442300765,35,4,87042.5495658569
E01000902,35.8,16.188330019392914,1573.0,0.08401631807407066,0.4718474659425898,0.2598949136148952,2025.9746571549483,157.35381431118236,25,491.9795386161885,1159.7985588193374,0.013809348981332693,14,3,74350.99282192283
E01000903,56.7,13.493126692772222,1449.0,0.10197277850926936,0.573604775587326,0.09417290790940458,1083.1667760500732,226.73463710186095,19,329.6293811092926,1461.9985807916291,0.014336993110047568,25,2,85094.32665492667
E01000904,40.8,28.83809104824747,1752.0,0.11663938212920676,0.4388199820769877,0.06235954478841166,301.73123425835814,45.241866555700014,25,188.1942182206418,1089.442649162283,0.009340259112373716,19,2,97964.48152174531
E01000905,27.1,21.331714917199704,1849.0,0.08604771148370076,0.5217857203586586,0.15339549757264864,3864.119894155038,19.202399365573317,27,337.03775396122654,1099.6631018578319,0.012785155012837179,14,2,59216.45130276919
E01000906,67.2,17.325525319846253,1524.0,0.1376840937803721,0.677,0.2965,82.0,93.95570429845951,23,136.79214867726662,1990.5841674474364,0.01445762831012168,27,3,92556.06568230766
E01000907,44.2,16.543622074635095,1519.0,0.10713234158194827,0.48843434847626216,0.17845265194275872,2154.6567096326207,49.55233040333973,19,567.0252696437057,983.3770902077541,0.009175563554919046,19,3,95409.24594633476
E01000908,50.4,7.338156787596599,1547.0,0.17492379469306843,0.47346224620833544,0.2219077958952497,3268.9849485333434,103.55541365653853,17,808.1825598994895,1197.6129091957437,0.006844126018708972,20,3,145369.3920434106
E01000909,61.9,7.729929421062119,1600.0,0.22865579348961756,0.427,0.1270388416871224,4.0,53.16439300474836,14,719.2109667948904,1928.2557808516453,0.008432853140507943,24,4,180378.7058441136
E01000910,66.3,17.752150022228474,1483.0,0.13016256904055304,0.4846686484859762,0.17847640479504115,837.0648262052118,204.69902361360158,19,299.43715721253534,2222.1411850589907,0.01707187532844521,38,3,100293.54571764897
E01000911,53.3,20.62646242079039,1515.0,0.08809938346311853,0.5099063560033921,0.1660344333201034,720.0878548657716,154.4602842369583,24,151.64831692988315,1564.5166805443232,0.017767144794730245,21,1,75089.79026579321
E01000912,47.2,6.570744872952792,1738.0,0.8961651858805441,0.485,0.279,19908.0,387.56496895347726,7,406.5611010637712,1571.7512930658459,0.001753862533878921,29,5,918296.3893854681
E01000913,65.2,3.986692595131695,1617.0,1.617112542877741,0.56,0.213,8353.0,368.65662802375977,4,1365.7059733061765,4341.241788639994,0.0026846629104319013,43,9,2035866.301010044
E01000914,57.5,57.35680302741648,1664.0,0.44804309652928237,0.687,0.132,7240.0,147.93571496646126,36,108.89656271814214,7781.97507633554,0.017384537417091003,151,7,139120.9685743358
E01000915,37.5,42.14735466864617,1574.0,0.07409158487771683,0.6419645890704435,0.14085945358744487,27049.354428494724,158.8474600415416,34,271.89329493806093,1051.4633844430127,0.014192600523133788,26,1,1285.6694041605
E01000916,52.4,63.660013695894506,1434.0,0.14725033592268671,0.583,0.16,648.0,134.3265930927959,43,244.56998409413129,3264.277633740964,0.02216462106904604,51,3,6251.682884441019
E01000917,33.4,66.62995727625295,1648.0,0.07506353792964252,0.6172446335536635,0.12721565769567647,9913.635680308167,123.35815076535641,47,259.15320211401416,947.778143111103,0.012561388754505196,36,1,8245.833982799888
E01000918,46.3,72.44322580920505,1732.0,0.16825620498851845,0.726,0.083,3211.0,96.66336721718882,36,230.38868563538247,4721.810722417854,0.028063280724366015,103,0,0.0
E01000919,40.8,78.3685527573871,1690.0,0.152824805337896,0.624,0.088,9210.0,45.142560785568264,38,200.94653149140177,4281.046311086551,0.028012717652925487,103,4,18583.58130289299
E01000920,53.3,44.07258089917033,1544.0,0.1354229801045232,0.752,0.152,2402.0,77.77254428490767,33,272.20015254217077,2872.22493788471,0.021209375924666738,49,2,7530.172689127779
E01000921,61.0,23.794349148583755,1477.0,0.12439256679394951,0.509,0.279,116.0,100.48691437944176,28,359.24770324680014,1878.0397940451587,0.015097531648505488,42,3,51224.63967676804
E01000922,44.2,22.719752201325857,1312.0,0.19114720580490233,0.654123968494969,0.195,4263.917447082057,193.0491594564022,18,232.78452571202823,2461.4367674784517,0.012877104321679345,42,3,134509.07911180105
E01000923,57.9,21.458047890054143,1501.0,0.08539401249227813,0.611,0.279,1.0,172.57032154932298,23,351.30606119328115,1626.7151122664775,0.01904945014032712,32,3,81122.93445878095
E01000924,63.0,18.35111891798729,1597.0,0.09831089435782853,0.5998991054976687,0.15343075736034256,11.018599214377112,151.28806442769834,18,592.805500001165,1371.1708923036283,0.013940746279356262,33,3,86728.20323266387
E01000925,34.3,20.812891466771585,1547.0,0.08287770110919407,0.5627446005667885,0.279,1544.3758262253873,76.4372455560936,19,486.52993083129667,955.9579975564982,0.01152819105275945,20,3,49139.92106738854
E01000926,61.0,17.79202712932165,1469.0,0.09248879787576421,0.5959871351531026,0.1335,59.53287033885739,73.99026452012998,20,424.2366038564136,1482.1693034737957,0.016041583254780854,22,3,69776.12644344995
E01000927,59.2,30.262589033677873,1443.0,0.10060602075481685,0.511,0.0646548598053403,3.0,103.25007710131541,17,197.64009769424862,2075.217171244549,0.020627233948243624,38,2,84674.6622966428
E01000928,50.6,20.980165856195587,1605.0,0.2525309556387121,0.427,0.195,6.0,54.489373283212046,24,237.8936759930777,2087.145129299571,0.008264942795697483,34,4,122721.32312853022
